# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES
45986	Lushai	BREAST	hnu◦tê	breast	OLD	n̥ u + t ê/e	223	10186	4 7 9 1 7	AX_AX	NY_TE	32	32.N.C 32.Y.V 32._._ 32.T.C 32.E.V	2.0 1.5 0.0 2.0 1.5	0
46582	Beijing	BREAST	tsar⁵⁵		OLD	ts r/a ⁵⁵	230	1719	2 5 8	AAT	CR5	5	5.C.C 5.R.C 5.5.T	1.6 1.6 1.0	0
46583	Guangzhou	BREAST	nin⁵⁵		OLD	n i n ⁵⁵	222	10148	4 7 4 8	AXLT	NIN5	16	16.N.C 16.I.V 16.N.c 16.5.T	1.6 3.0 1.1 1.0	0
46584	Chaozhou	BREAST	ni³⁵		OLD	n i ³⁵	222	1720	4 7 8	AXT	NI2	10	10.N.C 10.I.V 10.2.T	1.6 3.0 1.0	0
46585	Longgang	BREAST	lɛn⁵⁵ku³³		OLD	l ɛ n ⁵⁵ k u ³³	222	10148	5 7 4 8 1 7 8	AXLTBYT	LEN5KY4	30	30.L.C 30.E.V 30.N.c 30.5.T 30.K.C 30.Y.V 30.4.T	1.6 3.0 1.1 1.0 1.3 3.0 1.0	0
46586	Jieyang	BREAST	ni³⁵		OLD	n i ³⁵	222	1720	4 7 8	AXT	NI2	21	21.N.C 21.I.V 21.2.T	1.6 3.0 1.0	0
46587	Xingning	BREAST	niŋ⁵³ku⁴⁵		OLD	n i ŋ ⁵³ k u ⁴⁵	222	10148	4 7 4 8 1 7 8	AXLTBYT	NIN3KY2	55	55.N.C 55.I.V 55.N.c 55.3.T 55.K.C 55.Y.V 55.2.T	1.6 3.0 1.1 1.0 1.3 3.0 1.0	0
47613	Ukhrul	BREAST	ʔa-nu	breast	OLD	ʔ a + n u	223	10186	1 7 9 4 7	AX_AX	HA_NY	52	52.H.C 52.A.V 52._._ 52.N.C 52.Y.V	2.0 1.5 0.0 2.0 1.5	0
47814	Hayu	BREAST	tshux◦tsu	breast, nipple (n)	OLD	tsʰ u x + ts u	223	2187	2 7 3 9 2 7	AXN_AX	CYG_CY	19	19.C.C 19.Y.V 19.G.c 19._._ 19.C.C 19.Y.V	2.0 1.5 0.8 0.0 2.0 1.5	0
48125	Tangut	BREAST	new		OLD	n e w	222	10186	4 7 6	AXN	NEW	45	45.N.C 45.E.V 45.W.c	2.0 1.5 0.8	0
48451	Mikir	BREAST	+mōk		OLD	+ m ō/oː k	228	10330	9 4 7 1	_AXN	_MUK	34	34._._ 34.M.C 34.U.V 34.K.c	0.0 2.0 1.5 0.8	0
48545	Rabha	BREAST	nú	breast	OLD	n ú/u	222	10186	4 7	AX	NY	40	40.N.C 40.Y.V	2.0 1.5	0
48715	Achang_Longchuan	BREAST	nau³⁵tʂu³⁵		OLD	n a u ³⁵ + ʈʂ u ³⁵	224	10186	4 7 7 8 9 2 7 8	AXYT_AXT	NAY2_CY2	1	1.N.C 1.A.V 1.Y.V 1.2.T 1._._ 1.C.C 1.Y.V 1.2.T	1.6 3.0 3.0 1.0 0.0 1.6 3.0 1.0	0
48727	Xiandao	BREAST	ɲɔn³⁵		OLD	ɲ ɔ n ³⁵	222	10186	4 7 4 8	AXLT	NUN2	54	54.N.C 54.U.V 54.N.c 54.2.T	1.6 3.0 1.1 1.0	0
48728	Lashi	BREAST	nou⁵⁵		OLD	n o u ⁵⁵	222	10186	4 7 7 8	AXYT	NUY5	27	27.N.C 27.U.V 27.Y.V 27.5.T	1.6 3.0 3.0 1.0	0
48772	Atsi	BREAST	nau⁵⁵		OLD	n a u ⁵⁵	222	10186	4 7 7 8	AXYT	NAY5	2	2.N.C 2.A.V 2.Y.V 2.5.T	1.6 3.0 3.0 1.0	0
29067	Dulong	BREAST	nuŋ⁵⁵	breast	OLD	n u ŋ ⁵⁵	222	10186	4 7 4 8	AXLT	NYN5	14	14.N.C 14.Y.V 14.N.c 14.5.T	1.6 3.0 1.1 1.0	0
26400	Jingpho	BREAST	tʃu̱ʔ⁵⁵kă³¹paŋ³³	breast	OLD	tʃ u̠ ʔ ⁵⁵ + k ă ³¹ + p a ŋ ³³	224	3923	1 7 1 8 9 1 7 8 9 1 7 4 8	AXLT_AXT_AXLT	TYH5_KA3_PAN4	22	22.T.C 22.Y.V 22.H.c 22.5.T 22._._ 22.K.C 22.A.V 22.3.T 22._._ 22.P.C 22.A.V 22.N.c 22.4.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0
27393	rGyalrong_Maerkang	BREAST	tə nu	breast	OLD	t ə _ n u	223	10186	1 7 9 4 7	AX_AX	TE_NY	42	42.T.C 42.E.V 42._._ 42.N.C 42.Y.V	2.0 1.5 0.0 2.0 1.5	0
27689	Tibetan_Lhasa	BREAST	o¹³ma⁵⁵	breast	OLD	o ¹³ + m a ⁵⁵	224	862	7 8 9 4 7 8	XT_AXT	U2_MA5	49	49.U.V 49.2.T 49._._ 49.M.C 49.A.V 49.5.T	3.0 1.0 0.0 1.6 3.0 1.0	0
28628	Daofu	BREAST	nu nu	breast	OLD	n u + n u	223	10186	4 7 9 4 7	AX_AX	NY_NY	12	12.N.C 12.Y.V 12._._ 12.N.C 12.Y.V	2.0 1.5 0.0 2.0 1.5	0
30933	Motuo_Menba	BREAST	nu	breast	OLD	n u	222	10186	4 7	AX	NY	35	35.N.C 35.Y.V	2.0 1.5	0
31036	Lisu	BREAST	ɑ⁵⁵tʃi³⁵	breast	OLD	ɑ ⁵⁵ + tʃ i ³⁵	224	17	7 8 9 1 7 8	XT_AXT	A5_TI2	29	29.A.V 29.5.T 29._._ 29.T.C 29.I.V 29.2.T	3.0 1.0 0.0 1.6 3.0 1.0	0
31178	Zhaba_Daofu_County	BREAST	nə⁵⁵nə⁵⁵	breast	OLD	n ə ⁵⁵ + n ə ⁵⁵	224	10186	4 7 8 9 4 7 8	AXT_AXT	NE5_NE5	58	58.N.C 58.E.V 58.5.T 58._._ 58.N.C 58.E.V 58.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0
31312	Darang_Taraon	BREAST	ȵi⁵⁵khɑ³¹bi³⁵	breast	OLD	ȵ i ⁵⁵ + kʰ ɑ ³¹ + b i ³⁵	224	10186	4 7 8 9 1 7 8 9 1 7 8	AXT_AXT_AXT	NI5_KA3_PI2	13	13.N.C 13.I.V 13.5.T 13._._ 13.K.C 13.A.V 13.3.T 13._._ 13.P.C 13.I.V 13.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0
31466	Tibetan_Batang	BREAST	ȵɑ⁵⁵ȵɑʔ⁵³	breast	OLD	ȵ ɑ ⁵⁵ + ȵ ɑ ʔ ⁵³	224	10186	4 7 8 9 4 7 1 8	AXT_AXLT	NA5_NAH3	48	48.N.C 48.A.V 48.5.T 48._._ 48.N.C 48.A.V 48.H.c 48.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0
31966	Tibetan_Xiahe	BREAST	nə ma	breast	OLD	n ə _ m a	223	10186	4 7 9 4 7	AX_AX	NE_MA	50	50.N.C 50.E.V 50._._ 50.M.C 50.A.V	2.0 1.5 0.0 2.0 1.5	0
#
453	Jirel	BROKEN	tɕʰakpat̪e	Broken:	NEW	t ɕʰ a k p a t̪ e	231	0	1 3 7 1 1 7 1 7	ACXMBYBZ	TSAKPATE	23	23.T.C 23.S.C 23.A.V 23.K.c 23.P.C 23.A.V 23.T.C 23.E.V	2.0 1.5 1.5 1.1 1.75 1.3 1.75 0.8	0
712	Kagate	BROKEN	tɕʰjako	Broken:High	NEW	t ɕʰ j a k o	231	0	1 3 6 7 1 7	ACCXBZ	TSJAKU	24	24.T.C 24.S.C 24.J.C 24.A.V 24.K.C 24.U.V	2.0 1.5 1.5 1.5 1.75 0.8	0
972	Lowa	BROKEN	tɕʰaɡtɕa	Broken:	NEW	t ɕʰ a ɡ t ɕ a	231	0	1 3 7 1 1 3 7	ACXMBCZ	TSAKTSA	31	31.T.C 31.S.C 31.A.V 31.K.c 31.T.C 31.S.C 31.A.V	2.0 1.5 1.5 1.1 1.75 1.5 0.8	0
1220	Nubri	BROKEN	tɕʰjakjo	Broken:Mid	NEW	t ɕʰ j a k j o	231	0	1 3 6 7 1 6 7	ACCXBCZ	TSJAKJU	36	36.T.C 36.S.C 36.J.C 36.A.V 36.K.C 36.J.C 36.U.V	2.0 1.5 1.5 1.5 1.75 1.5 0.8	0
1472	Sherpa	BROKEN	tɕʰjakpa	Broken:Mid	NEW	t ɕʰ j a k p a	231	0	1 3 6 7 1 1 7	ACCXMBZ	TSJAKPA	44	44.T.C 44.S.C 44.J.C 44.A.V 44.K.c 44.P.C 44.A.V	2.0 1.5 1.5 1.5 1.1 1.75 0.8	0
1715	Tsum	BROKEN	tɕʰjako	Broken:Mid-Rise	NEW	t ɕʰ j a k o	231	0	1 3 6 7 1 7	ACCXBZ	TSJAKU	51	51.T.C 51.S.C 51.J.C 51.A.V 51.K.C 51.U.V	2.0 1.5 1.5 1.5 1.75 0.8	0
1980	Yolmo	BROKEN	tɕʰjakjo	Broken:Mid-Rise	NEW	t ɕʰ j a k j o	231	0	1 3 6 7 1 6 7	ACCXBCZ	TSJAKJU	57	57.T.C 57.S.C 57.J.C 57.A.V 57.K.C 57.J.C 57.U.V	2.0 1.5 1.5 1.5 1.75 1.5 0.8	0
195	Gyalsumdo	BROKEN	tɕʰjakpu	Broken:High	NEW	t ɕʰ j a k p u	231	0	1 3 6 7 1 1 7	ACCXMBZ	TSJAKPY	17	17.T.C 17.S.C 17.J.C 17.A.V 17.K.c 17.P.C 17.Y.V	2.0 1.5 1.5 1.5 1.1 1.75 0.8	0
#
35	Gyalsumdo	BROOM	tɕʰama	Broom:Mid	NEW	t ɕʰ a m a	232	0	1 3 7 4 7	ACXBZ	TSAMA	17	17.T.C 17.S.C 17.A.V 17.M.C 17.A.V	2.0 1.5 1.5 1.75 0.8	0
298	Jirel	BROOM	komuk	Broom:High	NEW	k o m u k	232	0	1 7 4 7 1	AXBYN	KUMYK	23	23.K.C 23.U.V 23.M.C 23.Y.V 23.K.c	2.0 1.5 1.75 1.3 0.8	0
559	Kagate	BROOM	pʰema	Broom:High	NEW	pʰ e m a	232	0	1 7 4 7	AXBZ	PEMA	24	24.P.C 24.E.V 24.M.C 24.A.V	2.0 1.5 1.75 0.8	0
813	Lowa	BROOM	tɕʰjaɡma	Broom:Mid	NEW	t ɕʰ j a ɡ m a	232	0	1 3 6 7 1 4 7	ACCXBCZ	TSJAKMA	31	31.T.C 31.S.C 31.J.C 31.A.V 31.K.C 31.M.C 31.A.V	2.0 1.5 1.5 1.5 1.75 1.5 0.8	0
1070	Nubri	BROOM	koŋmo	Broom:High	NEW	k o ŋ m o	232	0	1 7 4 4 7	AXMBZ	KUNMU	36	36.K.C 36.U.V 36.N.c 36.M.C 36.U.V	2.0 1.5 1.1 1.75 0.8	1
1322	Sherpa	BROOM	komi	Broom:Mid	NEW	k o m i	232	0	1 7 4 7	AXBZ	KUMI	44	44.K.C 44.U.V 44.M.C 44.I.V	2.0 1.5 1.75 0.8	0
1567	Tsum	BROOM	koŋmo	Broom:High	NEW	k o ŋ m o	232	0	1 7 4 4 7	AXMBZ	KUNMU	51	51.K.C 51.U.V 51.N.c 51.M.C 51.U.V	2.0 1.5 1.1 1.75 0.8	0
1829	Yolmo	BROOM	pʰjama	Broom:High	NEW	pʰ j a m a	232	0	1 6 7 4 7	ACXBZ	PJAMA	57	57.P.C 57.J.C 57.A.V 57.M.C 57.A.V	2.0 1.5 1.5 1.75 0.8	0
#
99	Gyalsumdo	BUFFALO	maji	Buffalo:Low-Rise	NEW	m a j i	233	0	4 7 6 7	AXBZ	MAJI	17	17.M.C 17.A.V 17.J.C 17.I.V	2.0 1.5 1.75 0.8	0
361	Jirel	BUFFALO	meɕja	Buffalo:	NEW	m e ɕ j a	233	0	4 7 3 6 7	AXBCZ	MESJA	23	23.M.C 23.E.V 23.S.C 23.J.C 23.A.V	2.0 1.5 1.75 1.5 0.8	0
619	Kagate	BUFFALO	mãjĩ	Buffalo:Low-Rise	NEW	m ã j ĩ	233	0	4 7 6 7	AXBZ	MAJI	24	24.M.C 24.A.V 24.J.C 24.I.V	2.0 1.5 1.75 0.8	0
876	Lowa	BUFFALO	maji	Buffalo:(Low-)Rise	NEW	m a j i	233	0	4 7 6 7	AXBZ	MAJI	31	31.M.C 31.A.V 31.J.C 31.I.V	2.0 1.5 1.75 0.8	0
1130	Nubri	BUFFALO	maɦi	Buffalo:(Low-)Rise	NEW	m a ɦ i	233	0	4 7 3 7	AXBZ	MAHI	36	36.M.C 36.A.V 36.H.C 36.I.V	2.0 1.5 1.75 0.8	0
1383	Sherpa	BUFFALO	mesi	Buffalo:Mid-Low	NEW	m e s i	233	0	4 7 3 7	AXBZ	MESI	44	44.M.C 44.E.V 44.S.C 44.I.V	2.0 1.5 1.75 0.8	0
1627	Tsum	BUFFALO	maje	Buffalo:Low-Rise	NEW	m a j e	233	0	4 7 6 7	AXBZ	MAJE	51	51.M.C 51.A.V 51.J.C 51.E.V	2.0 1.5 1.75 0.8	0
1891	Yolmo	BUFFALO	məji	Buffalo:Mid-Rise	NEW	m ə j i	233	0	4 7 6 7	AXBZ	MEJI	57	57.M.C 57.E.V 57.J.C 57.I.V	2.0 1.5 1.75 0.8	0
#
209	Gyalsumdo	BURN	takɛ	To burn:Low-Rise	NEW	t a k ɛ	234	0	1 7 1 7	AXBZ	TAKE	17	17.T.C 17.A.V 17.K.C 17.E.V	2.0 1.5 1.75 0.8	0
473	Jirel	BURN	tsʰikpat̪e	To burn:	NEW	t sʰ i k p a t̪ e	234	0	1 3 7 1 1 7 1 7	ACXMBYBZ	TSIKPATE	23	23.T.C 23.S.C 23.I.V 23.K.c 23.P.C 23.A.V 23.T.C 23.E.V	2.0 1.5 1.5 1.1 1.75 1.3 1.75 0.8	0
474	Jirel	BURN	tsʰikt̪uk	To burn:	NEW	t sʰ i k t̪ u k	234	0	1 3 7 1 1 7 1	ACXMBYN	TSIKTYK	23	23.T.C 23.S.C 23.I.V 23.K.c 23.T.C 23.Y.V 23.K.c	2.0 1.5 1.5 1.1 1.75 1.3 0.8	0
725	Kagate	BURN	sadze	To burn:High	NEW	s a d z e	234	0	3 7 1 3 7	AXBCZ	SATSE	24	24.S.C 24.A.V 24.T.C 24.S.C 24.E.V	2.0 1.5 1.75 1.5 0.8	0
986	Lowa	BURN	tɕʰikje	To burn:High	NEW	t ɕʰ i k j e	234	0	1 3 7 1 6 7	ACXBCZ	TSIKJE	31	31.T.C 31.S.C 31.I.V 31.K.C 31.J.C 31.E.V	2.0 1.5 1.5 1.75 1.5 0.8	0
1233	Nubri	BURN	hɹø	To burn:(Mid-)High	NEW	h ɹ ø	235	0	3 5 7	ACX	HRU	36	36.H.C 36.R.C 36.U.V	2.0 1.5 1.5	0
1485	Sherpa	BURN	hreko	To burn:	NEW	h r e k o	235	0	3 5 7 1 7	ACXBZ	HREKU	44	44.H.C 44.R.C 44.E.V 44.K.C 44.U.V	2.0 1.5 1.5 1.75 0.8	0
1732	Tsum	BURN	tsʰiʔso	To burn:	NEW	t sʰ i ʔ s o	234	0	1 3 7 1 3 7	ACXBCZ	TSIHSU	51	51.T.C 51.S.C 51.I.V 51.H.C 51.S.C 51.U.V	2.0 1.5 1.5 1.75 1.5 0.8	0
1994	Yolmo	BURN	tsʰid̪e	To burn:	NEW	t sʰ i d̪ e	234	0	1 3 7 1 7	ACXBZ	TSITE	57	57.T.C 57.S.C 57.I.V 57.T.C 57.E.V	2.0 1.5 1.5 1.75 0.8	0
#
33837	Tibetan_Xiahe	BURNING	mbar	burn	OLD	m b a r	238	2751	4 1 7 5	ACYN	MPAR	50	50.M.C 50.P.C 50.A.V 50.R.c	2.0 1.5 1.3 0.8	0
33971	Bokar	BURNING	guː	burn	OLD	g uː	239	3352	1 7	AX	KY	6	6.K.C 6.Y.V	2.0 1.5	0
35727	Lisu	BURNING	pi̱ɛ̱³³	burn	OLD	p i̠ ɛ̠ ³³	236	3099	1 7 7 8	AXYT	PIE4	29	29.P.C 29.I.V 29.E.V 29.4.T	1.6 3.0 3.0 1.0	0
44284	Bola	BURNING	tɛʔ³¹	burn v.	OLD	t ɛ ʔ ³¹	237	945	1 7 1 8	AXLT	TEH3	7	7.T.C 7.E.V 7.H.c 7.3.T	1.6 3.0 1.1 1.0	0
40313	Japhug	BURNING	nɯt		OLD	n ɯ t	240	3198	4 7 1	AXN	NIT	20	20.N.C 20.I.V 20.T.c	2.0 1.5 0.8	0
40754	Khaling	BURNING	ɦut		OLD	ɦ u t	236	3612	3 7 1	AXN	HYT	25	25.H.C 25.Y.V 25.T.c	2.0 1.5 0.8	0
40755	Limbu	BURNING	tik		OLD	t i k	237	3613	1 7 1	AXN	TIK	28	28.T.C 28.I.V 28.K.c	2.0 1.5 0.8	0
41572	Wobzi_Khroskyabs	BURNING	nɑ̂r		OLD	n ɑ̂ r	238	3619	4 7 5	AXN	NAR	53	53.N.C 53.A.V 53.R.c	2.0 1.5 0.8	0
41826	Chepang	BURNING	syurh-	scorch, burn	OLD	s j u r̥	238	3799	3 6 7 5	ACXN	SJYR	11	11.S.C 11.J.C 11.Y.V 11.R.c	2.0 1.5 1.5 0.8	0
42089	Garo	BURNING	kam-a	blaze; burn (vi)	OLD	k a m + a	239	3924	1 7 4 9 7	AXN_X	KAM_A	15	15.K.C 15.A.V 15.M.c 15._._ 15.A.V	2.0 1.5 0.8 0.0 1.5	0
42389	Old_Tibetan	BURNING	ɴbar		OLD	ɴ b a r	238	2751	4 1 7 5	ACYN	NPAR	39	39.N.C 39.P.C 39.A.V 39.R.c	2.0 1.5 1.3 0.8	0
42568	Thulung	BURNING	wa:mu		OLD	w a k	237	4092	6 7 1	AXN	WAK	46	46.W.C 46.A.V 46.K.c	2.0 1.5 0.8	0
42663	Hakha_Chin	BURNING	1. me in khang;	burn (v.)	OLD	k ǎa/a ŋ + k a ŋ ʔ	239	3487	1 7 4 9 1 7 4 1	AXN_AXLN	KAN_KANH	18	18.K.C 18.A.V 18.N.c 18._._ 18.K.C 18.A.V 18.N.c 18.H.c	2.0 1.5 0.8 0.0 2.0 1.5 1.1 0.8	0
43124	Bunan	BURNING	tɕos	burn (i)	OLD	tɕ o s	237	295	2 7 3	AXN	CUS	8	8.C.C 8.U.V 8.S.c	2.0 1.5 0.8	0
43341	Byangsi	BURNING	cı̀mmo	burn, ignite	OLD	c/tʃ ì/i m + m o	239	3092	1 7 4 9 4 7	AXN_AX	CIM_MU	9	9.C.C 9.I.V 9.M.c 9._._ 9.M.C 9.U.V	2.0 1.5 0.8 0.0 2.0 1.5	0
43569	Rongpo	BURNING	lyə- lya:c-	burn	OLD	l j ə _ l j aː tʃ	241	3191	5 6 7 9 5 6 7 1	ACX_ACXN	LJE_LJAT	43	43.L.C 43.J.C 43.E.V 43._._ 43.L.C 43.J.C 43.A.V 43.T.c	2.0 1.5 1.5 0.0 2.0 1.5 1.5 0.8	0
43793	Kulung	BURNING	ti:ma	burn (of fire or light) (vi-4 [1: tit- 2: ti:- 3: tin-])	OLD	t iː m a	242	706	1 7 4 7	AXBZ	TIMA	26	26.T.C 26.I.V 26.M.C 26.A.V	2.0 1.5 1.75 0.8	0
43877	Bantawa	BURNING	homa (hoa)	to burn	OLD	h o	236	753	3 7	AX	HU	4	4.H.C 4.U.V	2.0 1.5	0
44282	Achang_Longchuan	BURNING	ȵe³⁵	burn v.	OLD	nʲ e ³⁵	240	3067	4 7 8	AXT	NE2	1	1.N.C 1.E.V 1.2.T	1.6 3.0 1.0	0
44283	Atsi	BURNING	ŋje⁵⁵	burn v.	OLD	ŋ j e ⁵⁵	240	3067	4 6 7 8	ACXT	NJE5	2	2.N.C 2.J.C 2.E.V 2.5.T	1.6 1.2 3.0 1.0	1
44285	Lashi	BURNING	ta̱ːp⁵⁵	burn v.	OLD	t a̰ː p ⁵⁵	237	945	1 7 1 8	AXLT	TAP5	27	27.T.C 27.A.V 27.P.c 27.5.T	1.6 3.0 1.1 1.0	0
44286	Maru	BURNING	tɛʔ³¹	burn v.	OLD	t ɛ ʔ ³¹	237	945	1 7 1 8	AXLT	TEH3	33	33.T.C 33.E.V 33.H.c 33.3.T	1.6 3.0 1.1 1.0	0
44287	Xiandao	BURNING	tʂap³⁵	burn v.	OLD	ʈʂ a p ³⁵	237	945	2 7 1 8	AXLT	CAP2	54	54.C.C 54.A.V 54.P.c 54.2.T	1.6 3.0 1.1 1.0	0
45502	Rangoon	BURNING	lɑ̃u²²		OLD	l ɑ̃ u ∼ ²²	243	1315	5 7 7 4 8	AXYLT	LAY91	41	41.L.C 41.A.V 41.Y.V 41.9.c 41.1.T	1.6 3.0 3.0 1.1 1.0	0
45849	Bahing	BURNING	hø-	burn (vi)	OLD	h ø	236	753	3 7	AX	HU	3	3.H.C 3.U.V	2.0 1.5	0
46099	Lushai	BURNING	kâng	burn (v)	OLD	k â/a ŋ	239	3487	1 7 4	AXN	KAN	32	32.K.C 32.A.V 32.N.c	2.0 1.5 0.8	0
46100	Lushai	BURNING	hâl	burn (v)	OLD	h â/a l	236	1563	3 7 5	AXN	HAL	32	32.H.C 32.A.V 32.L.c	2.0 1.5 0.8	0
47197	Beijing	BURNING	ʂɑo⁵⁵		OLD	ʂ ɑ o ⁵⁵	236	10283	3 7 7 8	AXYT	SAU5	5	5.S.C 5.A.V 5.U.V 5.5.T	1.6 3.0 3.0 1.0	0
47198	Guangzhou	BURNING	siu⁵³		OLD	s i u ⁵³	236	10283	3 7 7 8	AXYT	SIY3	16	16.S.C 16.I.V 16.Y.V 16.3.T	1.6 3.0 3.0 1.0	0
47199	Chaozhou	BURNING	siɛ³³		OLD	s i ɛ ³³	236	10283	3 7 7 8	AXYT	SIE4	10	10.S.C 10.I.V 10.E.V 10.4.T	1.6 3.0 3.0 1.0	0
47200	Longgang	BURNING	sau³³		OLD	s a u ³³	236	10283	3 7 7 8	AXYT	SAY4	30	30.S.C 30.A.V 30.Y.V 30.4.T	1.6 3.0 3.0 1.0	0
47201	Jieyang	BURNING	siɔ³³		OLD	s i ɔ ³³	236	10283	3 7 7 8	AXYT	SIU4	21	21.S.C 21.I.V 21.U.V 21.4.T	1.6 3.0 3.0 1.0	0
47202	Xingning	BURNING	tʂʰoʔ⁵		OLD	ʈʂʰ o ʔ ⁵	237	3159	2 7 1 8	AXLT	CUH6	55	55.C.C 55.U.V 55.H.c 55.6.T	1.6 3.0 1.1 1.0	0
47698	Ukhrul	BURNING	kə-cuj	burn, ignite; burning fire	OLD	k ə + c u j	239	3408	1 7 9 1 7 6	AX_AXN	KE_CYJ	52	52.K.C 52.E.V 52._._ 52.C.C 52.Y.V 52.J.c	2.0 1.5 0.0 2.0 1.5 0.8	1
47909	Hayu	BURNING	yɩm	burn (e.g. house, forest) (vtt)	OLD	j ɿ m	242	2224	6 7 4	AXN	JIM	19	19.J.C 19.I.V 19.M.c	2.0 1.5 0.8	1
48094	Tangut	BURNING	njwɨ		OLD	n j w ɨ	240	3198	4 6 6 7	ACBX	NJWI	45	45.N.C 45.J.C 45.W.C 45.I.V	2.0 1.5 1.75 1.5	0
48418	Mikir	BURNING	kàr		OLD	k à/a r	238	10544	1 7 5	AXN	KAR	34	34.K.C 34.A.V 34.R.c	2.0 1.5 0.8	0
48668	Rabha	BURNING	kʰam	burn	OLD	kʰ a m	239	3924	1 7 4	AXN	KAM	40	40.K.C 40.A.V 40.M.c	2.0 1.5 0.8	0
48690	Rabha	BURNING	pak	burn	OLD	p a k	237	10543	1 7 1	AXN	PAK	40	40.P.C 40.A.V 40.K.c	2.0 1.5 0.8	0
34684	Tibetan_Batang	BURNING	mbɑ¹³	burn	OLD	m b ɑ ¹³	238	2751	4 1 7 8	ACYT	MPA2	48	48.M.C 48.P.C 48.A.V 48.2.T	1.6 1.2 3.0 1.0	0
27307	Motuo_Menba	BURNING	der	burn	OLD	d e r	238	3269	1 7 5	AXN	TER	35	35.T.C 35.E.V 35.R.c	2.0 1.5 0.8	0
28191	rGyalrong_Maerkang	BURNING	kə nɑt	burn	OLD	k ə _ n ɑ t	239	3198	1 7 9 4 7 1	AX_AXN	KE_NAT	42	42.K.C 42.E.V 42._._ 42.N.C 42.A.V 42.T.c	2.0 1.5 0.0 2.0 1.5 0.8	0
28735	Tibetan_Lhasa	BURNING	par¹³	burn	OLD	p a r ¹³	238	2751	1 7 5 8	AXLT	PAR2	49	49.P.C 49.A.V 49.R.c 49.2.T	1.6 3.0 1.1 1.0	1
29533	Daofu	BURNING	bə rjɛ	burn	OLD	b ə + r j ɛ	241	3402	1 7 9 5 6 7	AX_ACX	PE_RJE	12	12.P.C 12.E.V 12._._ 12.R.C 12.J.C 12.E.V	2.0 1.5 0.0 2.0 1.5 1.5	0
29894	Dulong	BURNING	gɑ⁵³	burn	OLD	g ɑ ⁵³	239	1984	1 7 8	AXT	KA3	14	14.K.C 14.A.V 14.3.T	1.6 3.0 1.0	0
30387	Jingpho	BURNING	tʃi̱ʔ⁵⁵	burn	OLD	tʃ i̠ ʔ ⁵⁵	237	3489	1 7 1 8	AXLT	TIH5	22	22.T.C 22.I.V 22.H.c 22.5.T	1.6 3.0 1.1 1.0	0
31985	Zhaba_Daofu_County	BURNING	ə⁵⁵ptsi⁵⁵	burn	OLD	ə ⁵⁵ + p ts i ⁵⁵	244	2342	7 8 9 1 2 7 8	XT_ACXT	E5_PCI5	58	58.E.V 58.5.T 58._._ 58.P.C 58.C.C 58.I.V 58.5.T	3.0 1.0 0.0 1.6 1.2 3.0 1.0	0
32111	Darang_Taraon	BURNING	xɹɑɯ⁵³	burn	OLD	x ɹ ɑ ɯ ⁵³	236	2384	3 5 7 7 8	ACXYT	GRAI3	13	13.G.C 13.R.C 13.A.V 13.I.V 13.3.T	1.6 1.2 3.0 3.0 1.0	0
#
32827	Tibetan_Xiahe	BUY	ȵo	buy	OLD	ȵ o	246	2122	4 7	AX	NU	50	50.N.C 50.U.V	2.0 1.5	0
33930	rGyalrong_Maerkang	BUY	kɑ ki	buy	OLD	k ɑ _ k i	252	2778	1 7 9 1 7	AX_AX	KA_KI	42	42.K.C 42.A.V 42._._ 42.K.C 42.I.V	2.0 1.5 0.0 2.0 1.5	0
34042	Lisu	BUY	vu³³	buy	OLD	v u ³³	251	947	3 7 8	AXT	BY4	29	29.B.C 29.Y.V 29.4.T	1.6 3.0 1.0	0
34126	Bokar	BUY	rəː	buy	OLD	r əː	248	2808	5 7	AX	RE	6	6.R.C 6.E.V	2.0 1.5	0
11214	Japhug	BUY	χtɯ		OLD	χ t ɯ	247	2333	3 1 7	ACZ	GTI	20	20.G.C 20.T.C 20.I.V	2.0 1.5 0.8	0
35203	Yidu	BUY	lio⁵³	buy	OLD	l i o ⁵³	250	3015	5 7 7 8	AXYT	LIU3	56	56.L.C 56.I.V 56.U.V 56.3.T	1.6 3.0 3.0 1.0	1
33310	Tibetan_Lhasa	BUY	ȵo¹³	buy	OLD	ȵ o ¹³	246	2122	4 7 8	AXT	NU2	49	49.N.C 49.U.V 49.2.T	1.6 3.0 1.0	0
40327	Khaling	BUY	ʔiŋ		OLD	ʔ i ŋ	249	2692	1 7 4	AXN	HIN	25	25.H.C 25.I.V 25.N.c	2.0 1.5 0.8	0
40328	Limbu	BUY	iŋ		OLD	i ŋ	249	2692	7 4	XN	IN	28	28.I.V 28.N.c	1.5 0.8	0
