ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG
29727	Dulong	BE MANY	bɯm	many / much	OLD	b ɯ m	1571	1571
29971	Tibetan_Batang	MANY	mõmbu	many / much	OLD	m õ m b u	1663	1663
29971	Tibetan_Batang	BE MANY	mõmbu	many / much	OLD	m õ m b u	1663	1663
31768	Zhaba_Daofu_County	MANY	pɛpɛ	many / much	OLD	p ɛ p ɛ	2291	2291
31768	Zhaba_Daofu_County	BE MANY	pɛpɛ	many / much	OLD	p ɛ p ɛ	2291	2291
32569	Tibetan_Xiahe	MANY	maŋ	many / much	OLD	m a ŋ	1663	1663
32569	Tibetan_Xiahe	BE MANY	maŋ	many / much	OLD	m a ŋ	1663	1663
33689	Lisu	MANY	miɑ	many / much	OLD	m i ɑ	1027	1027
33689	Lisu	BE MANY	miɑ	many / much	OLD	m i ɑ	1027	1027
33781	Bokar	MANY	aɯ	many / much	OLD	a ɯ	2733	2733
33781	Bokar	BE MANY	aɯ	many / much	OLD	a ɯ	2733	2733
34194	Darang_Taraon	MANY	dɯ	many / much	OLD	d ɯ	3546	3546
34194	Darang_Taraon	BE MANY	dɯ	many / much	OLD	d ɯ	3546	3546
34738	Tibetan_Alike	MANY	maŋŋæ	many / much	OLD	m a ŋ ŋ æ	1663	1663
34738	Tibetan_Alike	BE MANY	maŋŋæ	many / much	OLD	m a ŋ ŋ æ	1663	1663
40908	Old_Chinese	MANY	taj		OLD	t a j	1669	1669
40908	Old_Chinese	BE MANY	taj		OLD	t a j	1669	1669
41087	Old_Burmese	MANY	mjāh		OLD	m j ā h	1027	1027
41087	Old_Burmese	BE MANY	mjāh		OLD	m j ā h	1027	1027
41674	Wobzi_Khroskyabs	MANY	vɟæχ		OLD	v ɟ æ χ	3758	3758
41674	Wobzi_Khroskyabs	BE MANY	vɟæχ		OLD	v ɟ æ χ	3758	3758
41941	Chepang	MANY	ʔanə	much, many, very	OLD	ʔ a n ə	3850	3850
41941	Chepang	BE MANY	ʔanə	much, many, very	OLD	ʔ a n ə	3850	3850
42191	Garo	MANY	baŋʔa	many; much (vi)	OLD	b a ŋ ʔ a	3969	3969
42191	Garo	BE MANY	baŋʔa	many; much (vi)	OLD	b a ŋ ʔ a	3969	3969
42326	Japhug	MANY	dɤn		OLD	d ɤ n	4044	4044
42326	Japhug	BE MANY	dɤn		OLD	d ɤ n	4044	4044
42428	Thulung	MANY	hapa		OLD	h a p a	4058	4058
42428	Thulung	BE MANY	hapa		OLD	h a p a	4058	4058
42773	Hakha_Chin	MIDDLE	ly	middle (adj.)	OLD	l y	6	6
43004	Bunan	MIDDLE	kil	centre, middle	OLD	k i l	205	205
43209	Byangsi	MIDDLE	gund	in the middle	OLD	g u n d	352	352
43979	Bantawa	MIDDLE	maan	middle [Nepali	OLD	m a a n	812	812
44890	Atsi	MIDDLE	kuŋkuŋ	middle	OLD	k u ŋ k u ŋ	1125	1125
45043	Lashi	MIDDLE	akjo	middle	OLD	a k j o	1200	1200
45099	Xiandao	MIDDLE	akoŋ	middle	OLD	a k o ŋ	1125	1125
45135	Bola	MIDDLE	akauŋ	middle	OLD	a k a u ŋ	1125	1125
45204	Achang_Longchuan	MIDDLE	akuŋ	middle	OLD	a k u ŋ	1125	1125
45324	Maru	MIDDLE	akauŋ	middle	OLD	a k a u ŋ	1125	1125
45376	Rangoon	MIDDLE	ɑlɛ	middle	OLD	ɑ l ɛ	6	6
45735	Bahing	MIDDLE	l	middle, between (n loc)	OLD	l	6	6
45946	Lushai	MIDDLE	lai	middle	OLD	l a i	6	6
46379	Beijing	MIDDLE	tɑŋirn	*centre, in the middle of	OLD	t ɑ ŋ i r n	1671	1671
46380	Guangzhou	MIDDLE	ʊŋkan	*centre, in the middle of	OLD	ʊ ŋ k a n	1673	1673
46381	Chaozhou	MIDDLE	taŋ		OLD	t a ŋ	1673	1673
46382	Longgang	MIDDLE	ʊŋkan		OLD	ʊ ŋ k a n	1673	1673
46383	Jieyang	MIDDLE	toŋkaŋ		OLD	t o ŋ k a ŋ	1673	1673
46384	Xingning	MIDDLE	ʊmkan		OLD	ʊ m k a n	1673	1673
47789	Hayu	MIDDLE	maʔdumhe	between, in the middle	OLD	m a ʔ d u m h e	2171	2171
48114	Tangut	MIDDLE	zjj		OLD	z j j	1126	1126
48439	Mikir	MIDDLE	ibò		OLD	i b ò	10531	10531
48585	Rabha	MIDDLE	madzar	middle	OLD	m a d z a r	10530	10530
45042	Lashi	MIDDLE	akuŋ	middle	OLD	a k u ŋ	1125	1125
26798	Jingpho	MIDDLE	kăa	middle	OLD	k ă a	1252	1252
26955	Motuo_Menba	MIDDLE	am	middle	OLD	a m	420	420
27849	rGyalrong_Maerkang	MIDDLE	təlɑ	middle	OLD	t ə l ɑ	917	917
28131	Tibetan_Lhasa	MIDDLE	c	middle	OLD	c	205	205
28132	Tibetan_Lhasa	MIDDLE	par	middle	OLD	p a r	1026	1026
28277	Yidu	MIDDLE	kolioŋboŋ	middle	OLD	k o l i o ŋ b o ŋ	1064	1064
29791	Tibetan_Batang	MIDDLE	iuʔ	middle	OLD	i u ʔ	205	205
31672	Darang_Taraon	MIDDLE	ɯboŋ	middle	OLD	ɯ b o ŋ	1064	1064
31969	Daofu	MIDDLE	barma	middle	OLD	b a r m a	1026	1026
32551	Zhaba_Daofu_County	MIDDLE	ʂiku	middle	OLD	ʂ i k u	205	205
33485	Lisu	MIDDLE	eteɕɑ	middle	OLD	e t e ɕ ɑ	2665	2665
33521	Dulong	MIDDLE	ɑduŋ	middle	OLD	ɑ d u ŋ	1673	1673
33559	Bokar	MIDDLE	lopoŋ	middle	OLD	l o p o ŋ	1064	1064
33978	Tibetan_Xiahe	MIDDLE	hial	middle	OLD	h i a l	205	205
34841	Tibetan_Alike	MIDDLE	war	middle	OLD	w a r	1026	1026
40520	Japhug	MIDDLE	ɯχcɤl		OLD	ɯ χ c ɤ l	205	205
40521	Khaling	MIDDLE	ʔulʉpi		OLD	ʔ u l ʉ p i	3565	3565
40522	Limbu	MIDDLE	kurum		OLD	k u r u m	3566	3566
40911	Old_Chinese	MIDDLE	truŋ		OLD	t r u ŋ	1673	1673
40912	Old_Chinese	MIDDLE	ʔaŋ		OLD	ʔ a ŋ	10160	10160
41088	Old_Burmese	MIDDLE	krāh		OLD	k r ā h	1200	1200
41677	Wobzi_Khroskyabs	MIDDLE	χcl		OLD	χ c l	205	205
42195	Garo	MIDDLE	jaŋi	half way; middle (n)	OLD	j a ŋ i	3375	3375
42368	Old_Tibetan	MIDDLE	dkjil		OLD	d k j i l	205	205
42369	Old_Tibetan	MIDDLE	dbar		OLD	d b a r	1026	1026
42429	Thulung	MIDDLE	te		OLD	t e	4059	4059
42775	Hakha_Chin	MORNING	zŋ	morning (n.)	OLD	z ŋ	8	8
43077	Bunan	MORNING	ŋaro	morning	OLD	ŋ a r o	261	261
43210	Byangsi	MORNING	baŋar	morning	OLD	b a ŋ a r	353	353
43434	Rongpo	MORNING	munɔ	morning	OLD	m u n ɔ	484	484
43659	Kulung	MORNING	deta	morning (n.)	OLD	d e t a	631	631
43981	Bantawa	MORNING	wajɨŋ	morning	OLD	w a j ɨ ŋ	8	8
44914	Atsi	MORNING	napkj	morning	OLD	n a p k j	1142	1142
45045	Maru	MORNING	nɛʔsum	morning	OLD	n ɛ ʔ s u m	1142	1142
45121	Xiandao	MORNING	napmɔ	morning	OLD	n a p m ɔ	1142	1142
45161	Bola	MORNING	nɛʔk	morning	OLD	n ɛ ʔ k	1142	1142
45243	Lashi	MORNING	napsɔn	morning	OLD	n a p s ɔ n	1142	1142
45305	Rangoon	MORNING	nnɛʔ	morning	OLD	n n ɛ ʔ	132	132
46386	Beijing	MORNING	ɑoɘn	morning	OLD	ɑ o ɘ n	1674	1674
46387	Guangzhou	MORNING	iuou	morning	OLD	i u o u	1674	1674
46389	Chaozhou	MORNING	mi		OLD	m i	1675	1675
46390	Longgang	MORNING	ausɪniu		OLD	a u s ɪ n i u	1674	1674
46392	Xingning	MORNING	ɑɔʂɿniu		OLD	ɑ ɔ ʂ ɿ n i u	10295	10295
47582	Ukhrul	MORNING	ŋətor	morning	OLD	ŋ ə t o r	2048	2048
48031	Tangut	MORNING	mjj		OLD	m j j	4208	4208
48347	Mikir	MORNING	dàp		OLD	d à p	10524	10524
48687	Rabha	MORNING	uŋ	morning	OLD	u ŋ	10523	10523
45225	Achang_Longchuan	MORNING	niʐua	morning	OLD	n i ʐ u a	132	132
26527	Lisu	MORNING	nkuɑ	morning	OLD	n k u ɑ	132	132
26621	Tibetan_Xiahe	MORNING	naŋdi	morning	OLD	n a ŋ d i	206	206
26824	Jingpho	MORNING	ăot	morning	OLD	ă o t	1285	1285
26985	Motuo_Menba	MORNING	wun	morning	OLD	w u n	444	444
27876	rGyalrong_Maerkang	MORNING	tɑnɑp	morning	OLD	t ɑ n ɑ p	1142	1142
28168	Tibetan_Lhasa	MORNING	ɕokɛ	morning	OLD	ɕ o k ɛ	1040	1040
45947	Lushai	MORNING	awa	morning	OLD	a w a	1493	1493
29120	Daofu	MORNING	gaa	morning	OLD	g a a	1317	1317
29553	Dulong	MORNING	ɕɯɹŋ	morning	OLD	ɕ ɯ ɹ ŋ	1486	1486
29822	Tibetan_Batang	MORNING	xopɑ	morning	OLD	x o p ɑ	1040	1040
31614	Zhaba_Daofu_County	MORNING	su	morning	OLD	s u	2266	2266
31694	Darang_Taraon	MORNING	ɑnɑŋ	morning	OLD	ɑ n ɑ ŋ	29750	29750
46391	Jieyang	MORNING	mi		OLD	m i	1675	1675
32338	Yidu	MORNING	onɑmɑ	morning	OLD	o n ɑ m ɑ	29750	29750
34571	Tibetan_Alike	MORNING	rŋamo	morning	OLD	r ŋ a m o	261	261
34572	Tibetan_Alike	MORNING	rŋaro	morning	OLD	r ŋ a r o	261	261
35103	Bokar	MORNING	arokumi	morning	OLD	a r o k u m i	2992	2992
40739	Japhug	MORNING	soz		OLD	s o z	2266	2266
40740	Khaling	MORNING	ʔudihɛ		OLD	ʔ u d i h ɛ	631	631
40741	Limbu	MORNING	tn		OLD	t n	3608	3608
40914	Old_Chinese	MORNING	dər		OLD	d ə r	10295	10295
41089	Old_Burmese	MORNING	nanak		OLD	n a n a k	132	132
41679	Wobzi_Khroskyabs	MORNING	nrifse		OLD	n r i f s e	2266	2266
41946	Chepang	MORNING	bihanə	morning (<N)	OLD	b i h a n ə	3853	3853
42197	Garo	MORNING	walni	morning (n)	OLD	w a l n i	3974	3974
42380	Old_Tibetan	MORNING	ʑogspa		OLD	ʑ o g s p a	1040	1040
42430	Thulung	MORNING	nememu		OLD	n e m e m u	4060	4060
42786	Hakha_Chin	NARROW	bimi	narrow (adj.)	OLD	b i m i	19	19
43091	Bunan	NARROW	uk	narrow	OLD	u k	269	269
43435	Rongpo	NARROW	əlɽ	tight, narrow	OLD	ə l ɽ	1771	1771
43660	Kulung	NARROW	uurpa	narrow (adj.)	OLD	u u r p a	632	632
45370	Xiandao	NARROW	ap	narrow adj	OLD	a p	1279	1279
45371	Achang_Longchuan	NARROW	ap	narrow adj	OLD	a p	1279	1279
45372	Atsi	NARROW	p	narrow adj	OLD	p	1280	1280
45373	Bola	NARROW	ʔ	narrow adj	OLD	ʔ	1280	1280
45374	Lashi	NARROW	p	narrow adj	OLD	p	1280	1280
45375	Maru	NARROW	ʔ	narrow adj	OLD	ʔ	1280	1280
43211	Byangsi	NARROW	jirdɛ	narrow	OLD	j i r d ɛ	354	354
45566	Rangoon	NARROW	ĩ	narrow adj	OLD	ĩ	1331	1331
45948	Lushai	NARROW	zîm	narrow (adj)	OLD	z î m	1494	1494
45949	Lushai	NARROW	ep	narrow (adj)	OLD	e p	1280	1280
46393	Beijing	NARROW	æi	narrow	OLD	æ i	1676	1676
46394	Guangzhou	NARROW	ak	narrow	OLD	a k	1676	1676
46395	Chaozhou	NARROW	ɔiʔ		OLD	ɔ i ʔ	1677	1677
46396	Longgang	NARROW	iak		OLD	i a k	1677	1677
46397	Jieyang	NARROW	ɔiʔ		OLD	ɔ i ʔ	1677	1677
46398	Xingning	NARROW	ɪaʔ		OLD	ɪ a ʔ	1677	1677
47583	Ukhrul	NARROW	kəməʃɯ	narrow (be v.)	OLD	k ə m ə ʃ ɯ	2049	2049
48204	Tangut	NARROW	j		OLD	j	4146	4146
48205	Tangut	NARROW	ji		OLD	j i	4147	4147
48606	Rabha	NARROW	siluk	narrow	OLD	s i l u k	10409	10409
16538	Old_Tibetan	NARROW	dog		OLD	d o g	1084	1084
16567	Japhug	NARROW	ɤr		OLD	ɤ r	671	671
26992	Jingpho	NARROW	kjip	narrow	OLD	k j i p	448	448
28005	rGyalrong_Maerkang	NARROW	kəor	narrow	OLD	k ə o r	671	671
28346	Tibetan_Lhasa	NARROW	okpo	narrow	OLD	o k p o	1084	1084
29274	Daofu	NARROW	xexe	narrow	OLD	x e x e	671	671
29722	Dulong	NARROW	ɑŋpuʔiŋ	narrow	OLD	ɑ ŋ p u ʔ i ŋ	1567	1567
29964	Tibetan_Batang	NARROW	xĩaũũ	narrow	OLD	x ĩ a ũ ũ	1659	1659
31762	Zhaba_Daofu_County	NARROW	ii	narrow	OLD	i i	671	671
31864	Darang_Taraon	NARROW	ɑɑ	narrow	OLD	ɑ ɑ	2315	2315
32562	Tibetan_Xiahe	NARROW	toχmo	narrow	OLD	t o χ m o	1084	1084
33680	Lisu	NARROW	i	narrow	OLD	i	2704	2704
33774	Bokar	NARROW	takm	narrow	OLD	t a k m	2730	2730
34728	Tibetan_Alike	NARROW	tok	narrow	OLD	t o k	1084	1084
35045	Yidu	NARROW	iiɑ	narrow	OLD	i i ɑ	2975	2975
40380	Khaling	NARROW	mʌɛppɛ		OLD	m ʌ ɛ p p ɛ	3513	3513
40923	Old_Chinese	NARROW	ɴrep		OLD	ɴ r e p	1677	1677
41090	Old_Burmese	NARROW	kjanh		OLD	k j a n h	1331	1331
41688	Wobzi_Khroskyabs	NARROW	ʁrô		OLD	ʁ r ô	3763	3763
41955	Chepang	NARROW	oʔo	narrow (of path)	OLD	o ʔ o	3858	3858
42208	Garo	NARROW	apona	narrow (vi)	OLD	a p o n a	3981	3981
42431	Thulung	NARROW	jakke		OLD	j a k k e	4061	4061
42787	Hakha_Chin	NEAR	nyny	near (adv.)	OLD	n y n y	7	7
43003	Bunan	NEAR	kaaŋ	near	OLD	k a a ŋ	204	204
43061	Bunan	NEAR	mostok	near	OLD	m o s t o k	251	251
43212	Byangsi	NEAR	njero	near	OLD	n j e r o	355	355
43436	Rongpo	NEAR	litɔ	near	OLD	l i t ɔ	1773	1773
43661	Kulung	NEAR	ima	close (vt-4 [1: chi:- 2: chi:y- 3: chi-])	OLD	i m a	633	633
44721	Rangoon	NEAR	ni		OLD	n i	7	7
45378	Lashi	NEAR	ŋ	near 3	OLD	ŋ	901	901
45379	Xiandao	NEAR	nɛ	near 1	OLD	n ɛ	7	7
45380	Achang_Longchuan	NEAR	ne	near 3	OLD	n e	7	7
45381	Atsi	NEAR	ŋ	near 3	OLD	ŋ	901	901
45736	Bahing	NEAR	pym	next to, near (n, pp)	OLD	p y m	1377	1377
45950	Lushai	NEAR	ai	near	OLD	a i	7	7
45951	Lushai	NEAR	kiaŋ	near	OLD	k i a ŋ	1495	1495
46399	Beijing	NEAR	iɘn		OLD	i ɘ n	1678	1678
46400	Guangzhou	NEAR	n		OLD	n	1678	1678
46401	Chaozhou	NEAR	k		OLD	k	1678	1678
46402	Longgang	NEAR	un		OLD	u n	1678	1678
46403	Jieyang	NEAR	k		OLD	k	1678	1678
46404	Xingning	NEAR	in		OLD	i n	1678	1678
47584	Ukhrul	NEAR	əŋənaj	near (be v.)	OLD	ə ŋ ə n a j	2050	2050
47790	Hayu	NEAR	ea	near (adv)	OLD	e a	2172	2172
48060	Tangut	NEAR	bjij		OLD	b j i j	4148	4148
48378	Mikir	NEAR	adu		OLD	a d u	10412	10412
48605	Rabha	NEAR	kaa	near	OLD	k a a	10411	10411
16591	Old_Tibetan	NEAR	agɲepo		OLD	a g ɲ e p o	7	7
16620	Japhug	NEAR	arat		OLD	a r a t	974	974
26390	Bokar	NEAR	nəe	near	OLD	n ə e	7	7
26842	Jingpho	NEAR	ni	near	OLD	n i	7	7
27159	Motuo_Menba	NEAR	aʔumbi	near	OLD	a ʔ u m b i	550	550
27515	Tibetan_Xiahe	NEAR	aχȵi	near	OLD	a χ ȵ i	7	7
28003	rGyalrong_Maerkang	NEAR	kəwɑt	near	OLD	k ə w ɑ t	974	974
28344	Tibetan_Lhasa	NEAR	aȵepo	near	OLD	a ȵ e p o	7	7
29272	Daofu	NEAR	nɑne	near	OLD	n ɑ n e	1355	1355
29720	Dulong	NEAR	tɯi	near	OLD	t ɯ i	1566	1566
29962	Tibetan_Batang	NEAR	ɑʔũũ	near	OLD	ɑ ʔ ũ ũ	1657	1657
31605	Tibetan_Alike	NEAR	akȵe	near	OLD	a k ȵ e	7	7
31760	Zhaba_Daofu_County	NEAR	ȵʌʐu	near	OLD	ȵ ʌ ʐ u	7	7
31862	Darang_Taraon	NEAR	gɑɑ	near	OLD	g ɑ ɑ	2314	2314
33678	Lisu	NEAR	nɯ	near	OLD	n ɯ	7	7
35044	Yidu	NEAR	mejɑ	near	OLD	m e j ɑ	2974	2974
40381	Khaling	NEAR	ɛr		OLD	ɛ r	3514	3514
40382	Limbu	NEAR	nttaŋ		OLD	n t t a ŋ	7	7
40925	Old_Chinese	NEAR	nərʔ		OLD	n ə r ʔ	7	7
41091	Old_Burmese	NEAR	nh		OLD	n h	7	7
41689	Wobzi_Khroskyabs	NEAR	kənâ		OLD	k ə n â	1355	1355
41956	Chepang	NEAR	djaŋ	near, close	OLD	d j a ŋ	3859	3859
42209	Garo	NEAR	sepaŋ	near (pp)	OLD	s e p a ŋ	3982	3982
42432	Thulung	NEAR	arra		OLD	a r r a	3514	3514
42790	Hakha_Chin	NEW	ârǎr	new (adj.)	OLD	â r ǎ r	23	23
43072	Bunan	NEW	nuj	new	OLD	n u j	257	257
43213	Byangsi	NEW	ndɛ	new	OLD	n d ɛ	257	257
43992	Bantawa	NEW	nuŋwa	new	OLD	n u ŋ w a	257	257
44589	Rangoon	NEW	iʔ		OLD	i ʔ	997	997
45394	Achang_Longchuan	NEW	ʂək	new	OLD	ʂ ə k	997	997
45395	Atsi	NEW	asik	new	OLD	a s i k	997	997
45396	Bola	NEW	sak	new	OLD	s a k	997	997
45399	Xiandao	NEW	ʂɯk	new	OLD	ʂ ɯ k	997	997
45737	Bahing	NEW	ninta	new (adj)	OLD	n i n t a	1378	1378
45952	Lushai	NEW	ar	new	OLD	a r	23	23
46406	Beijing	NEW	ɕiɘn		OLD	ɕ i ɘ n	1679	1679
46407	Guangzhou	NEW	sn		OLD	s n	1679	1679
46408	Chaozhou	NEW	siŋ		OLD	s i ŋ	1679	1679
46409	Longgang	NEW	sɪn		OLD	s ɪ n	1679	1679
46410	Jieyang	NEW	sɛŋ		OLD	s ɛ ŋ	1679	1679
47585	Ukhrul	NEW	kər	new	OLD	k ə r	23	23
47791	Hayu	NEW	nsi	new (adj)	OLD	n s i	2173	2173
48362	Mikir	NEW	m		OLD	m	10414	10414
48686	Rabha	NEW	pidan	new	OLD	p i d a n	29730	29730
16750	Old_Tibetan	NEW	gsar	new	OLD	g s a r	23	23
16763	Khaling	NEW	nri	new	OLD	n r i	257	257
16764	Limbu	NEW	sɔŋ	new	OLD	s ɔ ŋ	2601	2601
16779	Japhug	NEW	ɕɤɣ	new	OLD	ɕ ɤ ɣ	997	997
16783	Tangut	NEW	sjiw	new	OLD	s j i w	997	997
28403	Tibetan_Lhasa	NEW	spa	new	OLD	s p a	23	23
46411	Xingning	NEW	ɕin		OLD	ɕ i n	1679	1679
45397	Lashi	NEW	sk	new	OLD	s k	997	997
45398	Maru	NEW	sk	new	OLD	s k	997	997
27050	Jingpho	NEW	nnan	new	OLD	n n a n	1768	1768
27201	Motuo_Menba	NEW	siŋma	new	OLD	s i ŋ m a	577	577
27812	Tibetan_Xiahe	NEW	oma	new	OLD	o m a	23	23
28050	rGyalrong_Maerkang	NEW	kəʃək	new	OLD	k ə ʃ ə k	997	997
28682	Bokar	NEW	nɯt	new	OLD	n ɯ t	3482	3482
28850	Daofu	NEW	xsoxso	new	OLD	x s o x s o	23	23
30025	Tibetan_Batang	NEW	sɛba	new	OLD	s ɛ b a	23	23
43437	Rongpo	NEW	ndə	new	OLD	n d ə	257	257
32243	Dulong	NEW	ɑŋɕɑɹ	new	OLD	ɑ ŋ ɕ ɑ ɹ	23	23
33970	Zhaba_Daofu_County	NEW	sepi	new	OLD	s e p i	23	23
34413	Darang_Taraon	NEW	miŋiŋ	new	OLD	m i ŋ i ŋ	2881	2881
34780	Tibetan_Alike	NEW	omæ	new	OLD	o m æ	23	23
34854	Lisu	NEW	ʃ	new	OLD	ʃ	2944	2944
35085	Yidu	NEW	meeŋ	new	OLD	m e e ŋ	2881	2881
40929	Old_Chinese	NEW	sin		OLD	s i n	1679	1679
41092	Old_Burmese	NEW	sac		OLD	s a c	997	997
41692	Wobzi_Khroskyabs	NEW	çsrpɑ		OLD	ç s r p ɑ	23	23
41959	Chepang	NEW	nəja	new (<N)	OLD	n ə j a	3861	3861
42212	Garo	NEW	gital	new (vi)	OLD	g i t a l	29729	29729
42433	Thulung	NEW	lle		OLD	l l e	4062	4062
42791	Hakha_Chin	NINE	pakuâ	nine (num.)	OLD	p a k u â	24	24
42988	Bunan	NINE	gu	nine	OLD	g u	24	24
43214	Byangsi	NINE	gui	nine	OLD	g u i	24	24
43438	Rongpo	NINE	nɔ	nine	OLD	n ɔ	487	487
43662	Kulung	NINE	bi	nine. (num.)	OLD	b i	634	634
43993	Bantawa	NINE	nuka		OLD	n u k a	487	487
44735	Rangoon	NINE	ko		OLD	k o	24	24
45401	Achang_Longchuan	NINE	kau	nine	OLD	k a u	24	24
45402	Atsi	NINE	kau	nine	OLD	k a u	24	24
45403	Bola	NINE	kau	nine	OLD	k a u	24	24
45404	Lashi	NINE	kou	nine	OLD	k o u	24	24
45405	Maru	NINE	kuk	nine	OLD	k u k	24	24
45406	Xiandao	NINE	kau	nine	OLD	k a u	24	24
46412	Beijing	NINE	iou		OLD	i o u	24	24
46413	Guangzhou	NINE	ku		OLD	k u	24	24
46414	Chaozhou	NINE	kau		OLD	k a u	24	24
46415	Longgang	NINE	kiu		OLD	k i u	24	24
46416	Jieyang	NINE	kau		OLD	k a u	24	24
46417	Xingning	NINE	kiu		OLD	k i u	24	24
48099	Tangut	NINE	gj		OLD	g j	24	24
48424	Mikir	NINE	sirkp		OLD	s i r k p	10415	10415
16856	Old_Tibetan	NINE	dgu		OLD	d g u	24	24
16885	Japhug	NINE	kɯngɯt		OLD	k ɯ n g ɯ t	24	24
25061	Tibetan_Xiahe	NINE	gə	nine	OLD	g ə	24	24
26865	Jingpho	NINE	ău	nine	OLD	ă u	24	24
28215	Tibetan_Lhasa	NINE	ku	nine	OLD	k u	24	24
29859	Tibetan_Batang	NINE	gu	nine	OLD	g u	24	24
30326	Dulong	NINE	dɯgɯ	nine	OLD	d ɯ g ɯ	24	24
31649	Zhaba_Daofu_County	NINE	ngʌ	nine	OLD	n g ʌ	24	24
31731	Darang_Taraon	NINE	kɑȵɯŋ	nine	OLD	k ɑ ȵ ɯ ŋ	487	487
32084	rGyalrong_Maerkang	NINE	kəngu	nine	OLD	k ə n g u	24	24
33555	Lisu	NINE	k	nine	OLD	k	24	24
33633	Bokar	NINE	konoŋ	nine	OLD	k o n o ŋ	487	487
33960	Daofu	NINE	ngə	nine	OLD	n g ə	24	24
34616	Tibetan_Alike	NINE	rgə	nine	OLD	r g ə	24	24
34911	Yidu	NINE	kɯȵi	nine	OLD	k ɯ ȵ i	487	487
35188	Motuo_Menba	NINE	gu	nine	OLD	g u	24	24
47586	Ukhrul	NINE	ciko	nine	OLD	c i k o	24	24
40930	Old_Chinese	NINE	kuʔ		OLD	k u ʔ	24	24
41093	Old_Burmese	NINE	kwh		OLD	k w h	24	24
41693	Wobzi_Khroskyabs	NINE	ŋg		OLD	ŋ g	24	24
42213	Garo	NINE	sku	nine (num)	OLD	s k u	24	24
42434	Thulung	NINE	gu		OLD	g u	24	24
42792	Hakha_Chin	MIDDAY	n	noon (n.)	OLD	n	25	25
43069	Bunan	MIDDAY	nimaet	noon	OLD	n i m a e t	256	256
43215	Byangsi	MIDDAY	isɛ	noon	OLD	i s ɛ	356	356
43439	Rongpo	MIDDAY	jɛniŋ	noon	OLD	j ɛ n i ŋ	488	488
44915	Atsi	MIDDAY	ŋjikuŋtṵ	noon	OLD	ŋ j i k u ŋ t ṵ	1143	1143
45068	Lashi	MIDDAY	ŋjeikuŋ	noon	OLD	ŋ j e i k u ŋ	1143	1143
45122	Xiandao	MIDDAY	cɔcɔjɔʔ	noon	OLD	c ɔ c ɔ j ɔ ʔ	1224	1224
45162	Bola	MIDDAY	ŋjikauŋtṵ	noon	OLD	ŋ j i k a u ŋ t ṵ	1143	1143
45194	Rangoon	MIDDAY	nelɛpi	noon	OLD	n e l ɛ p i	1242	1242
45226	Achang_Longchuan	MIDDAY	nikuŋ	noon	OLD	n i k u ŋ	1143	1143
45280	Maru	MIDDAY	nakauŋ	noon	OLD	n a k a u ŋ	1143	1143
45953	Lushai	MIDDAY	ûnlai	noon	OLD	û n l a i	25	25
46418	Beijing	MIDDAY	ʂɑŋxuɔ	noon	OLD	ʂ ɑ ŋ x u ɔ	1681	1681
46419	Guangzhou	MIDDAY	ʊŋ	noon	OLD	ʊ ŋ	1683	1683
46421	Longgang	MIDDAY	ʊŋm		OLD	ʊ ŋ m	1683	1683
46422	Jieyang	MIDDAY	toŋŋou		OLD	t o ŋ ŋ o u	1683	1683
46423	Xingning	MIDDAY	tɔŋuʂɿn		OLD	t ɔ ŋ u ʂ ɿ n	1684	1684
47587	Ukhrul	MIDDAY	kəŋəʃun	be midday	OLD	k ə ŋ ə ʃ u n	3330	3330
48142	Tangut	MIDDAY	ljij		OLD	l j i j	4217	4217
48470	Mikir	MIDDAY	nerloitim		OLD	n e r l o i t i m	0	0
26825	Jingpho	MIDDAY	ʃănikăa	noon	OLD	ʃ ă n i k ă a	3477	3477
26986	Motuo_Menba	MIDDAY	ŋamjenaŋ	noon	OLD	ŋ a m j e n a ŋ	445	445
27877	rGyalrong_Maerkang	MIDDAY	sksə	noon	OLD	s k s ə	936	936
27878	rGyalrong_Maerkang	MIDDAY	təmo	noon	OLD	t ə m o	937	937
29121	Daofu	MIDDAY	sȵəxən	noon	OLD	s ȵ ə x ə n	1318	1318
29554	Dulong	MIDDAY	nɑmɑduŋ	noon	OLD	n ɑ m ɑ d u ŋ	1283	1283
31514	Tibetan_Batang	MIDDAY	ȵĩu	noon	OLD	ȵ ĩ u	2218	2218
31616	Zhaba_Daofu_County	MIDDAY	ʂȵʌʑu	noon	OLD	ʂ ȵ ʌ ʑ u	2267	2267
31695	Darang_Taraon	MIDDAY	nɯboŋ	noon	OLD	n ɯ b o ŋ	2278	2278
46420	Chaozhou	MIDDAY	toŋŋou		OLD	t o ŋ ŋ o u	1683	1683
32416	Tibetan_Xiahe	MIDDAY	ea	noon	OLD	e a	2458	2458
33516	Lisu	MIDDAY	mloko	noon	OLD	m l o k o	2671	2671
33596	Bokar	MIDDAY	loŋgoŋ	noon	OLD	l o ŋ g o ŋ	2687	2687
34205	Tibetan_Lhasa	MIDDAY	ȵĩkuŋ	noon	OLD	ȵ ĩ k u ŋ	1143	1143
34573	Tibetan_Alike	MIDDAY	ȵəmakoŋ	noon	OLD	ȵ ə m a k o ŋ	1143	1143
