ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	MORPHEMES	COGIDS	COGID	ALIGNMENT	NOTE
1689	Tsum	Two	ɲi	ɲi	ɲ i	two	3448	1053	ɲ i	[x]
1953	Yolmo	Two	ɲi	ɲi	ɲ i	two	3448	1053	ɲ i	[x]
167	Gyalsumdo	Three	sum	sum	s u.m	three	2800	829	s u.m	[x]
428	Jirel	Three	sum	sum	s u.m	three	2800	829	s u.m	[x]
686	Kagate	Three	sum	sum	s u.m	three	2800	829	s u.m	[x]
942	Lowa	Three	sum	sum	s u.m	three	2800	829	s u.m	[x]
1193	Nubri	Three	sum	sum	s u.m	three	2800	829	s u.m	[x]
1447	Sherpa	Three	sum	sum	s u.m	three	2800	829	s u.m	[x]
1690	Tsum	Three	sum	sum	s u.m	three	2800	829	s u.m	[x]
1954	Yolmo	Three	sum	sum	s u.m	three	2800	829	s u.m	[x]
168	Gyalsumdo	Four	ɕi	ɕi	ɕ i	*four	1051	307	ɕ i	[x]
429	Jirel	Four	ɕi	ɕi	ɕ i	*four	1051	307	ɕ i	[x]
687	Kagate	Four	ɕi	ɕi	ɕ i	*four	1051	307	ɕ i	[x]
943	Lowa	Four	ɕi	ɕi	ɕ i	*four	1051	307	ɕ i	[x]
1194	Nubri	Four	ɕi	ɕi	ɕ i	*four	1051	307	ɕ i	[x]
1448	Sherpa	Four	ɕi	ɕi	ɕ i	*four	1051	307	ɕ i	[x]
1691	Tsum	Four	ʑi	ʑi	ʑ i	*four	1051	307	ʑ i	[x]
1955	Yolmo	Four	ʑi	ʑi	ʑ i	*four	1051	307	ʑ i	[x]
169	Gyalsumdo	Five	ŋa	ŋa	ŋ a	five	1009	302	ŋ a	[x]
430	Jirel	Five	ŋa	ŋa	ŋ a	five	1009	302	ŋ a	[x]
688	Kagate	Five	ŋa	ŋa	ŋ a	five	1009	302	ŋ a	[x]
944	Lowa	Five	ŋa	ŋa	ŋ a	five	1009	302	ŋ a	[x]
1195	Nubri	Five	ŋa	ŋa	ŋ a	five	1009	302	ŋ a	[x]
1449	Sherpa	Five	ŋa	ŋa	ŋ a	five	1009	302	ŋ a	[x]
1692	Tsum	Five	ŋa	ŋa	ŋ a	five	1009	302	ŋ a	[x]
1956	Yolmo	Five	ŋa	ŋa	ŋ a	five	1009	302	ŋ a	[x]
170	Gyalsumdo	Six	tuk	tuk	t u.k	six	2435	724	t u.k	[x]
171	Gyalsumdo	Six	tʰuk	tʰuk	tʰ u.k	six	2435	724	tʰ u.k	[x]
431	Jirel	Six	tʰok	tʰok	tʰ o.k	six	2435	724	tʰ o.k	[x]
689	Kagate	Six	tuk	tuk	t u.k	six	2435	724	t u.k	[x]
945	Lowa	Six	tuk	tuk	t u.k	six	2435	724	t u.k	[x]
946	Lowa	Six	tʰɹuk	tʰɹuk	tʰ.ɹ u.k	six	2435	724	tʰ.ɹ u.k	[x]
1196	Nubri	Six	tuk	tuk	t u.k	six	2435	724	t u.k	[x]
1450	Sherpa	Six	tʰuk	tʰuk	tʰ u.k	six	2435	724	tʰ u.k	[x]
1693	Tsum	Six	tɹu	tɹu	t.ɹ u	six	2435	724	t.ɹ u	[x]
1957	Yolmo	Six	tu	tu	t u	six	2435	724	t - u -	[x]
172	Gyalsumdo	Seven	t̪yn	t̪yn	t̪ y.n	seven	2400	717	t̪ y.n	[x]
432	Jirel	Seven	nd̪uin	nd̪uin	ⁿd ui.n	seven	2400	717	ⁿd ui.n	[x]
690	Kagate	Seven	t̪in	t̪in	t̪ i.n	seven	2400	717	t̪ i.n	[x]
947	Lowa	Seven	t̪yn	t̪yn	t̪ y.n	seven	2400	717	t̪ y.n	[x]
1197	Nubri	Seven	t̪yn̪	t̪yn̪	t̪ y.n̪	seven	2400	717	t̪ y.n̪	[x]
1451	Sherpa	Seven	d̪in	d̪in	d̪ i.n	seven	2400	717	d̪ i.n	[x]
1694	Tsum	Seven	t̪un	t̪un	t̪ u.n	seven	2400	717	t̪ u.n	[x]
1958	Yolmo	Seven	t̪in	t̪in	t̪ i.n	seven	2400	717	t̪ i.n	[x]
173	Gyalsumdo	Eight	ke	ke	k e	eight	764	234	k e -	[x]
433	Jirel	Eight	ŋɡet̪	ŋɡet̪	ⁿg e.t̪	eight	764	234	ⁿg e.t̪	[x]
691	Kagate	Eight	ke	ke	k e	eight	764	234	k e -	[x]
948	Lowa	Eight	ke	ke	k e	eight	764	234	k e -	[x]
1198	Nubri	Eight	ke	ke	k e	eight	764	234	k e -	[x]
1199	Nubri	Eight	kxe	kxe	k.x/Ø e	eight	764	236	k.x/Ø e	[x]
1452	Sherpa	Eight	ɡeʔ	ɡeʔ	g e.ʔ	eight	764	235	g e.ʔ	[x]
1695	Tsum	Eight	keʔ	keʔ	k e.ʔ	eight	764	234	k e.ʔ	[x]
1959	Yolmo	Eight	ke	ke	k e	eight	764	234	k e -	[x]
174	Gyalsumdo	Nine	ku	ku	k u	nine	1916	559	k u	[x]
434	Jirel	Nine	ŋɡu	ŋɡu	ⁿg u	nine	1916	559	ⁿg u	[x]
692	Kagate	Nine	ku	ku	k u	nine	1916	559	k u	[x]
949	Lowa	Nine	ku	ku	k u	nine	1916	559	k u	[x]
1200	Nubri	Nine	ku	ku	k u	nine	1916	559	k u	[x]
1453	Sherpa	Nine	ɡu	ɡu	g u	nine	1916	559	g u	[x]
1696	Tsum	Nine	ku	ku	k u	nine	1916	559	k u	[x]
1960	Yolmo	Nine	ku	ku	k u	nine	1916	559	k u	[x]
175	Gyalsumdo	Ten	tɕu	tɕu	tɕ u.!Ø/k	ten	2672	782	tɕ u	[x]
435	Jirel	Ten	tɕut̪amba	tɕut̪amba	tɕ u + t̪ a.m + b a	ten _ten _:ba-suffix/ba	2672 2673 8	782	tɕ u + t̪ a.m + b a	[x]
693	Kagate	Ten	tɕju	tɕju	tɕ.j u	ten	2672	782	tɕ.j u	[x]
950	Lowa	Ten	tɕu	tɕu	tɕ u	ten	2672	782	tɕ u	[x]
1201	Nubri	Ten	tɕju	tɕju	tɕ.j u	ten	2672	782	tɕ.j u	[x]
1454	Sherpa	Ten	tɕju	tɕju	tɕ.j u	ten	2672	782	tɕ.j u	[x]
1697	Tsum	Ten	tɕu	tɕu	tɕ u	ten	2672	782	tɕ u	[x]
1961	Yolmo	Ten	tɕju	tɕju	tɕ.j u	ten	2672	782	tɕ.j u	[x]
176	Gyalsumdo	Eleven	tɕuktɕik	tɕuktɕik	tɕ u.k + tɕ i.k	ten one	2672 2024	248	tɕ u.k + tɕ i.k	[x]
436	Jirel	Eleven	tɕutɕik	tɕutɕik	tɕ u + tɕ i.k	ten one	2672 2024	248	tɕ u + tɕ i.k	[x]
694	Kagate	Eleven	tɕjudʑik	tɕjudʑik	tɕ.j u + !dʑ/tɕ i.k	ten one	2672 2024	248	tɕ.j u + dʑ/tɕ i.k	[x]
951	Lowa	Eleven	tɕuɡtɕik	tɕuɡtɕik	tɕ u.g + tɕ i.k	ten one	2672 2024	248	tɕ u.g + tɕ i.k	[x]
1202	Nubri	Eleven	tɕjudʑik	tɕjudʑik	tɕ.j u + !dʑ/tɕ i.k	ten one	2672 2024	248	tɕ.j u + dʑ/tɕ i.k	[x]
1455	Sherpa	Eleven	tɕjudzik	tɕjudzik	tɕ.j u + dz/tɕ i.k	ten one	2672 2024	248	tɕ.j u + dz/tɕ i.k	[x]
1698	Tsum	Eleven	tɕutɕi	tɕutɕi	tɕ u + tɕ i.Ø/k	ten one	2672 2024	248	tɕ u + tɕ i.Ø/k	[x]
1962	Yolmo	Eleven	tɕjuʑi	tɕjuʑi	tɕ.j u + ʑ/tɕ i	ten one	2672 2024	248	tɕ.j u + ʑ/tɕ i	[x]
177	Gyalsumdo	Twelve	tɕuɲi	tɕuɲi	tɕ u.!Ø/k + ɲ i	ten two	2672 3448	1047	tɕ u + ɲ i	[x]
437	Jirel	Twelve	tɕuŋɲi	tɕuŋɲi	tɕ u.ŋ/Ø + ɲ i	ten two	2672 3448	1047	tɕ u.ŋ/Ø + ɲ i	[x]
695	Kagate	Twelve	tɕikŋi	tɕikŋi	tɕ i.k + ŋ i	ten two	2672 3448	1047	tɕ i.k + ŋ i	[x]
952	Lowa	Twelve	tɕuɲi	tɕuɲi	tɕ u + ɲ i	ten two	2672 3448	1047	tɕ u + - ɲ i	[x]
1203	Nubri	Twelve	tɕjuɲi	tɕjuɲi	tɕ.j u + ɲ i	ten two	2672 3448	1047	tɕ.j u + ɲ i	[x]
1456	Sherpa	Twelve	tɕjuŋi	tɕjuŋi	tɕ.j u + ŋ i	ten two	2672 3448	1047	tɕ.j u + ŋ i	[x]
1699	Tsum	Twelve	tɕuɲi	tɕuɲi	tɕ u + ɲ i	ten two	2672 3448	1047	tɕ u + - ɲ i	[x]
1963	Yolmo	Twelve	tɕiɲi	tɕiɲi	tɕ i + ɲ i	ten two	2672 3448	1047	tɕ i + - ɲ i	[x]
178	Gyalsumdo	Twenty	ɲiɕu	ɲiɕu	ɲ i + ɕ/tɕ u.!Ø/k	two ten	3448 2672	1049	ɲ i + ɕ/tɕ u	[x]
438	Jirel	Twenty	kʰaldʑik	kʰaldʑik	kʰ a.l + !dʑ/tɕ i.k	twenty one	3431 2024	1051	kʰ a.l + dʑ/tɕ i.k	[x]
696	Kagate	Twenty	ŋiɕju	ŋiɕju	ŋ i + ɕ/tɕ.j u	two ten	3448 2672	1049	ŋ i + ɕ/tɕ.j u	[x]
953	Lowa	Twenty	ɲidʑu	ɲidʑu	ɲ i + dʑ/tɕ u	two ten	3448 2672	1049	ɲ i + dʑ/tɕ u	[x]
1204	Nubri	Twenty	ɲiɕu	ɲiɕu	ɲ i + ɕ/tɕ.Ø/j u	two ten	3448 2672	1049	ɲ i + ɕ/tɕ.Ø/j u	[x]
1457	Sherpa	Twenty	ɲiɕju	ɲiɕju	ɲ i + ɕ/tɕ.j u	two ten	3448 2672	1049	ɲ i + ɕ/tɕ.j u	[x]
1700	Tsum	Twenty	ɲiɕu	ɲiɕu	ɲ i + ɕ/tɕ u	two ten	3448 2672	1049	ɲ i + ɕ/tɕ u	[x]
1964	Yolmo	Twenty	ɲiɕju	ɲiɕju	ɲ i + ɕ/tɕ.j u	two ten	3448 2672	1049	ɲ i + ɕ/tɕ.j u	[x]
1965	Yolmo	Twenty	kʰaldʑi	kʰaldʑi	kʰ a.l + dʑ/tɕ i	twenty one	3431 2024	1051	kʰ a.l + dʑ/tɕ i	[x]
179	Gyalsumdo	One Hundred	kja	kja	k.j a	hundred	2035	590	k.j a	[x]
439	Jirel	One Hundred	kʰalŋa	kʰalŋa	kʰ a.l + ŋ a	twenty five	3431 1009	594	kʰ a.l + ŋ a	[x]
697	Kagate	One Hundred	kjatɕik	kjatɕik	k.j a + tɕ i.k	hundred one	2035 2024	590	k.j a + tɕ i.k	[x]
954	Lowa	One Hundred	kjat̪ʰampa	kjat̪ʰampa	k.j a + t̪ʰ a.m + p a	hundred ? _:pa-suffix/pa	2035 2039 1019	590	k.j a + t̪ʰ a.m + p a	[x]
1205	Nubri	One Hundred	kjat̪ʰamba	kjat̪ʰamba	k.j a + t̪ʰ a.m + b a	hundred ? _:ba-suffix/pa	2035 2039 2040	590	k.j a + t̪ʰ a.m + b a	[x]
1458	Sherpa	One Hundred	ɡjatɕik	ɡjatɕik	g.j a + tɕ i.k	hundred one	2035 2024	590	g.j a + tɕ i.k	[x]
1701	Tsum	One Hundred	kja	kja	k.j a	hundred	2035	590	k.j a	[x]
1966	Yolmo	One Hundred	kjatɕi	kjatɕi	k.j a + tɕ i	hundred one	2035 2024	590	k.j a + tɕ i	[x]
180	Gyalsumdo	Who	su	su	s u	who	3638	1110	s u	← Chinese shi
440	Jirel	Who	su	su	s u	who	3638	1110	s u	← Chinese shi
698	Kagate	Who	su	su	s u	who	3638	1110	s u	← Chinese shi
955	Lowa	Who	su	su	s u	who	3638	1110	s u	← Chinese shi
1206	Nubri	Who	su	su	s u	who	3638	1110	s u	← Chinese shi
1459	Sherpa	Who	su	su	s u	who	3638	1110	s u	← Chinese shi
1702	Tsum	Who	su	su	s u	who	3638	1110	s u	← Chinese shi
1967	Yolmo	Who	su	su	s u	who	3638	1110	s u	← Chinese shi
181	Gyalsumdo	What	tɕi	tɕi	tɕ i	what/tsi	3559	1089	tɕ i	[x]
441	Jirel	What	tɕi	tɕi	tɕ i	what/tsi	3559	1089	tɕ i	[x]
699	Kagate	What	tsi	tsi	ts i	what/tsi	3559	1089	ts i	[x]
956	Lowa	What	ki	ki	k i	what/ki	84	1089	k i	[?]
1207	Nubri	What	tɕi	tɕi	tɕ i	what/tsi	3559	1089	tɕ i	[x]
1460	Sherpa	What	kʰaŋ	kʰaŋ	kʰ a.ŋ	what/kang	3560	1090	kʰ a.ŋ	[x]
1703	Tsum	What	tɕi	tɕi	tɕ i	what/tsi	3559	1089	tɕ i	[x]
1968	Yolmo	What	tɕi	tɕi	tɕ i	what/tsi	3559	1089	tɕ i	[x]
182	Gyalsumdo	Where	kəɹu	kəɹu	k ə + ɹ u	where/ka _there/ru	3587 3588	1095	k ə + ɹ u	[x]
442	Jirel	Where	kʰapa	kʰapa	kʰ a + p a	where/kha _:pa-suffix	86 10	5	kʰ a + p a	[x]
700	Kagate	Where	kala	kala	k a + l a	where/ka _there/la	3587 200	1095	k a + l a	[x]
957	Lowa	Where	karu	karu	k a + r u	where/ka _there/ru	3587 3588	1095	k a + r u	[x]
1208	Nubri	Where	kønt̪a	kønt̪a	k ø.n + t̪ a	where/køn that	3591 3647	1100	k ø.n + t̪ a	[?]
1461	Sherpa	Where	kʰani	kʰani	kʰ a + n i	where/kha _there/ni	85 3593	5	kʰ a + n i	[x]
1704	Tsum	Where	kana	kana	k a + n a	where/ka _there/na	3587 3593	1095	k a + n a	[x]
1969	Yolmo	Where	ka	ka	k a	where/ka	3587	1095	k a	[x]
183	Gyalsumdo	When	nam	nam	n a.m	when	3578	1094	n a.m	[x]
443	Jirel	When	n̪am	n̪am	n̪ a.m	when	3578	1094	n̪ a.m	[x]
701	Kagate	When	nam	nam	n a.m	when	3578	1094	n a.m	[x]
958	Lowa	When	nam	nam	n a.m	when	3578	1094	n a.m	[x]
1209	Nubri	When	n̪am	n̪am	n̪ a.m	when	3578	1094	n̪ a.m	[x]
1462	Sherpa	When	nam	nam	n a.m	when	3578	1094	n a.m	[x]
1705	Tsum	When	n̪am	n̪am	n̪ a.m	when	3578	1094	n̪ a.m	[x]
1970	Yolmo	When	n̪am	n̪am	n̪ a.m	when	3578	1094	n̪ a.m	[x]
184	Gyalsumdo	How many	katse	katse	k a + ts e	how/ka how/tse	1397 1398	407	k a - + ts e	[x]
444	Jirel	How many	t̪ʰoji	t̪ʰoji	t̪ʰ o + j i	how/tho how/ji	87 1399	408	t̪ʰ o + j i	[x]
702	Kagate	How many	kadze	kadze	k a + dz e	how/ka how/tse	1397 1398	407	k a - + dz e	[x]
959	Lowa	How many	kantɕø	kantɕø	k a.n + tɕ ø	how/ka how/tse	1397 1398	407	k a.n + tɕ ø	[?]
1210	Nubri	How many	maŋlo	maŋlo	m a.ŋ + l o	how/mang how/lo	1400 1401	410	m a.ŋ + l o	[x]
1463	Sherpa	How many	kʰədzo	kʰədzo	kʰ ə + dz o	how/ka how/tse	1397 1398	407	kʰ ə - + dz o	[?]
1706	Tsum	How many	kanʑøʔ	kanʑøʔ	k a.n + ʑ ø.ʔ	how/ka how/tse	1397 1398	407	k a.n + ʑ ø.ʔ	[?]
1971	Yolmo	How many	kadze	kadze	k a + dz e	how/ka how/tse	1397 1398	407	k a - + dz e	[x]
185	Gyalsumdo	Which	kand̪i	kand̪i	k a.n + !d/t i	which/kang _this	3603 2734	1102	k a.n + !d/t i	[x]
445	Jirel	Which	kʰaŋ	kʰaŋ	!kʰ/k a.ŋ	which/kang	3603	1102	!kʰ/k a.ŋ	[x]
703	Kagate	Which	kãd̪i	kãd̪i	k ã + d̪ i	which/kang _this	3603 2734	1102	k ã - + d̪ i	[x]
960	Lowa	Which	kʰiŋɡo	kʰiŋɡo	!kʰ/k i.ŋ + g o	which/kang _/go	3603 3605	1102	!kʰ/k i.ŋ + g o	[x]
961	Lowa	Which	kiŋɡo	kiŋɡo	k i.ŋ + g o	which/kang _/go	3603 3605	1102	k i.ŋ + g o	[x]
1211	Nubri	Which	køn̪d̪i	køn̪d̪i	k ø.n̪ + d̪ i	which/kang _this	3603 2734	1102	k ø.n̪ + d̪ i	[x]
1464	Sherpa	Which	kʰaŋd̪i	kʰaŋd̪i	!kʰ/k a.ŋ + d̪ i	which/kang _this	3603 2734	1102	!kʰ/k a.ŋ + d̪ i	[x]
1707	Tsum	Which	kaŋd̪e	kaŋd̪e	k a.ŋ + !d̪/ⁿd !e/i	which/kang _this	3603 2734	1102	k a.ŋ + !d̪/ⁿd !e/i	[x]
1972	Yolmo	Which	kãd̪i	kãd̪i	k ã + !d̪/ⁿd i	which/kang _this	3603 2734	1102	k ã - + !d̪/ⁿd i	[x]
186	Gyalsumdo	This	t̪i	t̪i	t̪ i	this	2734	806	t̪ i	[x]
446	Jirel	This	nd̪i	nd̪i	ⁿd i	this	2734	806	ⁿd i	[x]
704	Kagate	This	d̪ikʰo	d̪ikʰo	d̪ i + kʰ o	this _this/kho	2734 2362	806	d̪ i + kʰ o	[x]
962	Lowa	This	nd̪i	nd̪i	ⁿd i	this	2734	806	ⁿd i	[x]
1212	Nubri	This	t̪i	t̪i	!t̪/d̪ i	this	2734	806	!t̪/d̪ i	[x]
1213	Nubri	This	d̪i	d̪i	d̪ i	this	2734	806	d̪ i	[x]
1465	Sherpa	This	d̪i	d̪i	d̪ i	this	2734	806	d̪ i	[x]
1708	Tsum	This	nd̪i	nd̪i	ⁿd i	this	2734	806	ⁿd i	[x]
1973	Yolmo	This	nd̪i	nd̪i	ⁿd i	this	2734	806	ⁿd i	[x]
187	Gyalsumdo	That	ot̪i	ot̪i	o + t̪ i	over-there/o _this	2358 2734	786	o + t̪ i	[x]
447	Jirel	That	t̪ʰe	t̪ʰe	t̪ʰ e	that	2684	785	t̪ʰ e	[x]
705	Kagate	That	wokʰo	wokʰo	w o + kʰ o	over-there/o _this/kho	2358 2362	786	w o + kʰ o	[x]
963	Lowa	That	jy	jy	j y	that/jy	2687	790	j y	[x]
964	Lowa	That	wy	wy	!w/j y	that/jy	2687	790	!w/j y	[x]
1214	Nubri	That	pʰu	pʰu	pʰ u	that/phu	2688	118	pʰ u	[x]
1466	Sherpa	That	t̪ʰi	t̪ʰi	t̪ʰ i	that	2684	785	t̪ʰ i	[x]
1709	Tsum	That	o	o	o	over-there/o	2358	786	o	[x]
1974	Yolmo	That	pʰarŋe	pʰarŋe	pʰ a.r + ŋ e	that/phar that/ŋe	2689 2690	791	pʰ a.r + ŋ e	[x]
188	Gyalsumdo	These	t̪ija	t̪ija	t̪ i + j a	_this :plural-suffix/ja	2734 2697	120	t̪ i + - j a	[x]
448	Jirel	These	nd̪iba	nd̪iba	ⁿd i + b a	_this :ba-suffix	2734 1019	125	ⁿd i + b a	[x]
706	Kagate	These	d̪ikʰokja	d̪ikʰokja	d̪ i + kʰ o + k.j a	_this _this/kho :plural-suffix/kja	2734 2362 2697	793	d̪ i + kʰ o + k.j a	[x]
965	Lowa	These	nd̪ekja	nd̪ekja	ⁿd !e/i + k.j a	_this :plural-suffix/kja	2734 2697	793	ⁿd !e/i + k.j a	[x]
1215	Nubri	These	t̪id̪o	t̪id̪o	t̪ i + d̪ o	_this :plural-suffix/do	2734 2700	121	t̪ i + d̪ o	[x]
1467	Sherpa	These	d̪iba	d̪iba	d̪ i + b a	_this :ba-suffix	2734 1019	125	d̪ i + b a	[x]
1710	Tsum	These	nd̪id̪em	nd̪id̪em	ⁿd i + d̪ e.m	_this :plural-suffix/dem	2734 2701	124	ⁿd i + d̪ e.m	[x]
1975	Yolmo	These	nd̪ikja	nd̪ikja	ⁿd i + k.j a	_this :plural-suffix/kja	2734 2697	793	ⁿd i + k.j a	[x]
189	Gyalsumdo	Those	kʰuŋja	kʰuŋja	kʰ u.ŋ + j a	those :plural-suffix/ja	2761 2697	815	kʰ u.ŋ + j a	[x]
449	Jirel	Those	t̪ʰeba	t̪ʰeba	t̪ʰ e + b a	_that :ba-suffix	2684 1019	127	t̪ʰ e - + b a -	[x]
707	Kagate	Those	wokʰokja	wokʰokja	w o + kʰ o + k.j a	_over-there/o _this/kho :plural-suffix/kja	2358 2362 2767	813	w o + kʰ o + k.j a	[x]
966	Lowa	Those	jøkja	jøkja	j !ø/y + k.j a	that/jy :plural-suffix/kja	2687 2697	813	j !ø/y + k.j a	[x]
967	Lowa	Those	wøkja	wøkja	!w/j !ø/y + k.j a	that/jy :plural-suffix/kja	2687 2697	813	!w/j !ø/y + k.j a	[x]
1216	Nubri	Those	pʰud̪o	pʰud̪o	pʰ u + d̪ o	that/phu :plural-suffix/do	2688 2700	128	pʰ u + d̪ o -	[x]
1468	Sherpa	Those	t̪ʰiba	t̪ʰiba	t̪ʰ i + b a	_that :ba-suffix	2684 1019	127	t̪ʰ i - + b a -	[x]
1711	Tsum	Those	od̪em	od̪em	o + d̪ e.m	_over-there/o :plural-suffix/dem	2358 2701	811	o + d̪ e.m	[x]
1976	Yolmo	Those	t̪apʰarŋed̪i	t̪apʰarŋed̪i	t̪ a + pʰ a.r + ŋ e + !d̪/ⁿd i	those/ta that/phar that/ŋe this	2771 2689 2690 2734	129	t̪ a + pʰ a.r + ŋ e + !d̪/ⁿd i	[x]
190	Gyalsumdo	Same	ot̪iɹaŋ	ot̪iɹaŋ	o + t̪ i + ɹ a.ŋ	over-there/o this _same/rang	2358 2734 2360	130	o + t̪ i + ɹ a.ŋ	[x]
191	Gyalsumdo	Same	od̪iɹaŋ	od̪iɹaŋ	o + !d̪/t̪ i + ɹ a.ŋ	over-there/o this _same/rang	2358 2734 2360	130	o + !d̪/t̪ i + ɹ a.ŋ	[x]
192	Gyalsumdo	Same	taɡe	taɡe	t a + g e	same/ta same/ge	632 633	131	t a + g e	[x]
450	Jirel	Same	t̪ʰokɹaŋ	t̪ʰokɹaŋ	t̪ʰ o.k + ɹ a.ŋ	same/thok same/rang	2359 2360	134	t̪ʰ o.k + ɹ a.ŋ	[x]
708	Kagate	Same	wokʰora	wokʰora	w o + kʰ o + r a	over-there/o this/kho different	2358 2362 2360	703	w o + kʰ o + - r a -	[x]
968	Lowa	Same	tɕikpa	tɕikpa	tɕ i.k + !p/b a	one :ba-suffix	2024 1019	706	tɕ i.k + !p/b a	[x]
1217	Nubri	Same	tɕɔtɕo	tɕɔtɕo	tɕ ɔ + tɕ o	same/tco same:red/tco	2361 2365	705	tɕ ɔ + tɕ o	[x]
1469	Sherpa	Same	tɕikparaŋ	tɕikparaŋ	tɕ i.k + !p/b a + r a.ŋ	one :ba-suffix _same/rang	2024 1019 2360	706	tɕ i.k + !p/b a + r a.ŋ	[x]
1712	Tsum	Same	od̪e	od̪e	o + !d̪/ⁿd !e/i	over-there/o this	2358 2734	130	o + !d̪/ⁿd !e/i	[x]
1977	Yolmo	Same	andaɾaŋ	andaɾaŋ	a.n + !d/t a + ɾ a.ŋ	/an same/ta different	2366 632 2360	702	a.n + !d/t a + ɾ a.ŋ	[x]
193	Gyalsumdo	Different	mendaɡe	mendaɡe	m e.n + !d/t a + g e	not/men same/ta same/ge	631 632 633	201	m e.n + !d/t a + g e	[x]
451	Jirel	Different	kʰud̪uk	kʰud̪uk	kʰ u + d̪ u.k	different different/tuk	633 634	202	kʰ u + d̪ u.k	[x]
709	Kagate	Different	raŋsara	raŋsara	r a.ŋ + s a + r a	same/rang different/sa different	2360 636 2360	207	r a.ŋ + s a + r a	[x]
969	Lowa	Different	mitɕikpa	mitɕikpa	m i + tɕ i.k + !p/b a	not/men one :ba-suffix	631 2024 1019	135	m i + tɕ i.k + !p/b a	[x]
1218	Nubri	Different	alak	alak	a + l a.k	different/a different/lak	639 640	205	a + l a.k	[x]
1470	Sherpa	Different	kʰut̪uk	kʰut̪uk	kʰ u + t̪ u.k	different different/tuk	633 634	202	kʰ u + t̪ u.k	[x]
1713	Tsum	Different	minta	minta	m i.n + t a	not/men same/ta	631 632	201	m i.n + t a	[x]
1978	Yolmo	Different	alak	alak	a + l a.k	different/a different/lak	639 640	205	a + l a.k	[x]
194	Gyalsumdo	Whole	t̪aɡɹaŋ	t̪aɡɹaŋ	t̪ a.g + ɹ a.ŋ	all/tag all/rang	22 16	147	t̪ a.g + ɹ a.ŋ	[x]
452	Jirel	Whole	ŋɡaŋe	ŋɡaŋe	ⁿg a + ŋ e	all/nga all/nge	17 18	145	ⁿg a + ŋ e	[x]
710	Kagate	Whole	t̪ʰamdzer	t̪ʰamdzer	t̪ʰ a.m + dz e.r	whole/tam whole/dzer	91 19	136	t̪ʰ a.m + dz e.r	[x]
711	Kagate	Whole	kopt̪ar	kopt̪ar	k o.p + t̪ a.r	whole/kop whole/tar	3655 92	143	k o.p + t̪ a.r	[x]
970	Lowa	Whole	kiɾi	kiɾi	k i + ɾ i	whole/kei whole/ri	95 3651	139	k i + ɾ i	[x]
971	Lowa	Whole	kaŋpo	kaŋpo	k a.ŋ + p o	whole/kang whole/po	3648 3656	137	k a.ŋ + p o	[x]
1219	Nubri	Whole	tɕjapt̪a	tɕjapt̪a	tɕ.j a.p + t̪ a	all/tsjop _that	21 3647	1112	tɕ.j a.p + t̪ a	[x]
1471	Sherpa	Whole	jukəi	jukəi	j u + k əi	whole/ju whole/kei	3653 95	140	j u + k əi	[x]
1714	Tsum	Whole	tɕjop	tɕjop	tɕ.j o.p	all/tsjop	21	1112	tɕ.j o.p	[x]
1979	Yolmo	Whole	t̪eptse	t̪eptse	t̪ e.p + ts e	whole/tep whole/tse	3654 3650	141	t̪ e.p + ts e	[x]
195	Gyalsumdo	Broken	tɕʰjakpu	tɕʰjakpu	tɕʰ.j a.k + p u	broken _:bu-suffix	373 1581	126	tɕʰ.j a.k + p u	[x]
453	Jirel	Broken	tɕʰakpat̪e	tɕʰakpat̪e	tɕʰ a.k + p a + t̪ e	broken _:ba-suffix _:te-suffix/te	373 10 9	126	tɕʰ a.k + p a + t̪ e	[x]
712	Kagate	Broken	tɕʰjako	tɕʰjako	tɕʰ.j a + k o	broken _broken/ko	373 377	126	tɕʰ.j a + k o	[x]
972	Lowa	Broken	tɕʰaɡtɕa	tɕʰaɡtɕa	tɕʰ a.g + tɕ a	broken _broken/tsa	373 378	126	tɕʰ a.g + tɕ a	[x]
1220	Nubri	Broken	tɕʰjakjo	tɕʰjakjo	tɕʰ.j a + k.j o	broken _broken/kjo	373 377	126	tɕʰ.j a + k.j o	[x]
1472	Sherpa	Broken	tɕʰjakpa	tɕʰjakpa	tɕʰ.j a.k + p a	broken _:ba-suffix	373 10	126	tɕʰ.j a.k + p a	[x]
1715	Tsum	Broken	tɕʰjako	tɕʰjako	tɕʰ.j a + k o	broken _broken/ko	373 377	126	tɕʰ.j a + k o	[x]
1980	Yolmo	Broken	tɕʰjakjo	tɕʰjakjo	tɕʰ.j a + k.j o	broken _broken/kjo	373 377	126	tɕʰ j a + k j o	[x]
196	Gyalsumdo	Few	ɲuŋe	ɲuŋe	ɲ u + ŋ e	few/ny _/ŋe	929 930	279	ɲ u + ŋ e	[?]
454	Jirel	Few	tikpidʑik	tikpidʑik	t i.k + p i + dʑ i.k	small _/bi _/?	931 932 933	280	t i.k + p i + dʑ i.k	[?]
713	Kagate	Few	t̪ibi	t̪ibi	t̪ i + b i	small _/bi	931 932	280	t̪ i - + b i	[?]
973	Lowa	Few	ɲuŋwa	ɲuŋwa	ɲ u.ŋ + w a	few/ny _:wa-suffix	929 934	279	ɲ u.ŋ + w a	[?]
