ID	ALIGNMENT	COGID	COGIDS	CONCEPT	DOCULECT	FORM	MORPHEMES	NOTE	TOKENS	VALUE
2083	tɕʰ e - - - - - -	1195	None	BIG	OldTibetan	tɕʰ.e	None		tɕʰ e	tɕʰe-
2084	tɕʰ ẽ - ⁵⁵ + p o ⁵⁵	1195	None	BIG	Lhasa	tɕʰ.ẽ.∼.⁵⁵.◦.p.o.⁵⁵	None		tɕʰ ẽ ⁵⁵ + p o ⁵⁵	tɕhẽ⁵⁵po⁵⁵
2085	tɕʰ ɪ - ⁵³ - - - -	1195	None	BIG	Batang	tɕʰ.ɪ.⁵³	None		tɕʰ ɪ ⁵³	tɕhɪ⁵³
2086	tɕʰ ɑu ¹³	1195	None	BIG	Batang	tɕʰ.ɑ.u.¹³	None		tɕʰ ɑu ¹³	tɕhɑu¹³
2087	tɕʰ e - + - w o -	1195	None	BIG	Xiahe	tɕh.e._.w.o	None		tɕʰ e + w o	tɕhe wo
2088	tɕʰ e - - - - - -	1195	None	BIG	Alike	tɕh.e	None		tɕʰ e	tɕhe
2089	lˤ a.t + s	1196	None	BIG	OldChinese	lˤ.a.t.+.s	None		lˤ a.t + s	*lˤa[t]-s
157	tɕ e + m a	731	2471 1442	SMALL	Gyalsumdo	tɕema	small/? _:ma-suffix/ma	[?]	tɕ e + m a	tɕema
416	t i.k + t i	733	931 83	SMALL	Jirel	tikti	small _/ti	[?]	t i.k + t i	tikti
674	tɕʰ i + m i	732	2471 2472	SMALL	Kagate	tɕʰimi	small/tsh _/mi	[?]	tɕʰ i + m i	tɕʰimi
930	tɕ u.ŋ + w a	1397	2471 2475	SMALL	Lowa	tɕuŋwa	SMALL _:wa-suffix	[?]	tɕ u.ŋ + w a	tɕuŋwa
1180	t ɛ + t ɛ	14	2474 2476	SMALL	Nubri	tɛtɛ	small/tE _:RED/tE	[?]	t ɛ + t ɛ	tɛtɛ
1431	t i.k + p e	733	931 932	SMALL	Sherpa	tikpe	small _/bi	[?]	t i.k + p e	tikpe
1674	tɕʰ y + m a	1397	2471 11	SMALL	Tsum	tɕʰyma	SMALL _:ma-suffix/ma	[?]	tɕʰ y + m a	tɕʰyma
1936	ts e + m u	13	2471 966	SMALL	Yolmo	tsemu	small _:mu-suffix	[?]	ts e + m u	tsemu
2631	tɕʰ u.ŋ	1397	None	SMALL	OldTibetan	tɕʰ.u.ŋ	None		tɕʰ u.ŋ	tɕʰuŋ-
2632	tɕʰ o.ŋ + - w o -	1397	None	SMALL	Xiahe	tɕh.o.ŋ._.w.o	None		tɕʰ o.ŋ + w o	tɕhoŋ wo
2633	tɕʰ ỹ - ⁵⁵ + tɕʰ ỹ ⁵⁵	1397	None	SMALL	Lhasa	tɕʰ.ỹ.∼.⁵⁵.◦.tɕʰ.ỹ.∼.⁵⁵	None	! ∼	tɕʰ ỹ ⁵⁵ + tɕʰ ỹ ⁵⁵	tɕhỹ⁵⁵tɕhỹ⁵⁵
2634	tɕʰ o.ŋ	1397	45	SMALL	Alike	tɕh.o.ŋ	None		tɕʰ o.ŋ	tɕhoŋ
2635	tɕʰ ũ - ¹³ + tɕʰ ũ ⁵⁵	1397	None	SMALL	Batang	tɕʰ.ũ.∼.¹³.◦.tɕʰ.ũ.∼.⁵⁵	None		tɕʰ ũ ¹³ + tɕʰ ũ ⁵⁵	tɕhũ¹³tɕhũ⁵⁵
2636	s e.w ʔ	1398	None	SMALL	OldChinese	s.e.w.ʔ	None	!remove!	s e.w ʔ	*[s]ewʔ
2637	sˤ e + s	1399	None	SMALL	OldChinese	sˤ.e.+.s	None		sˤ e + s	*[s]ˤe(k)-s
2638	m ə.j	1400	None	SMALL	OldChinese	m.ə.j	None		m ə.j	*məj
158	tɕ e.n + t̪ i	1290	1283 1284	HEAVY	Gyalsumdo	tɕent̪i	*heavy/tsen _*:de-suffix	← Chinese zhòng-de	tɕ e.n + t̪ i	tɕent̪i
417	ts e.n + d e	1290	1283 1284	HEAVY	Jirel	tsend̪e	*heavy/tsen _*:de-suffix	← Chinese zhòng-de	ts e.n + d e	tsend̪e
675	ts e.n + d i	1290	1283 1284	HEAVY	Kagate	tsend̪i	*heavy/tsen _*:de-suffix	← Chinese zhòng-de	ts e.n + d i	tsend̪i
931	ⁿdz e - - -	1290	1283	HEAVY	Lowa	ndze	*heavy/tsen	← Chinese zhòng	ⁿdz e	ndze
1181	tsʰ i.n + t̪ i	1290	1283 1284	HEAVY	Nubri	tsʰint̪i	*heavy/tsen _*:de-suffix	← Chinese zhòng-de	tsʰ i.n + t̪ i	tsʰint̪i
1432	ts e.n + d i	1290	1283 1284	HEAVY	Sherpa	tsend̪i	*heavy/tsen _*:de-suffix	← Chinese zhòng-de	ts e.n + d i	tsend̪i
1675	tɕ e.n + d e	1290	1283 1284	HEAVY	Tsum	tɕend̪e	*heavy/tsen _*:de-suffix	← Chinese zhòng-de	tɕ e.n + d e	tɕend̪e
1937	tɕ.j a.n + d i	1290	1283 1284	HEAVY	Yolmo	tɕjand̪i	*heavy/tsen _*:de-suffix	← Chinese zhòng-de	tɕ.j a.n + d i	tɕjand̪i
2344	l.dʑ i.d	1290	None	HEAVY	OldTibetan	l.dʑ.i.d	None		l.dʑ i.d	ldʑid
2345	r.dʑ ə + - ɣ ə -	1290	None	HEAVY	Alike	r.dʑ.ə._.ɣ.ə	None	!	r.dʑ ə + ɣ ə	rdʑə ɣə
2346	- tɕ i - ¹³ + p u ⁵⁵	1290	None	HEAVY	Lhasa	tɕ.i.¹³.◦.p.u.⁵⁵	None		tɕ i ¹³ + p u ⁵⁵	tɕi¹³pu⁵⁵
2347	- dʑ i - ⁵⁵ + p u ⁵³	1290	None	HEAVY	Batang	dʑ.i.⁵⁵.◦.p.ᴜ.⁵³	None		dʑ i ⁵⁵ + p u ⁵³	dʑi⁵⁵pᴜ⁵³
2348	- dʑ ə - + - m o -	1290	None	HEAVY	Xiahe	dʑ.ə._.m.o	None		dʑ ə + m o	dʑə mo
2349	ɴ + t.r o.ŋ ʔ	1291	None	HEAVY	OldChinese	ɴ.+.t.r.o.ŋ.ʔ	None		ɴ + t.r o.ŋ ʔ	*N-t<r>oŋʔ
159	j a.ŋ - + m u	1319	1546 3365	LIGHT (WEIGHT)	Gyalsumdo	jaŋmu	light _:mu-suffix/mu	[x]	j a.ŋ + m u	jaŋmu
418	j e.ŋ - + g e	1319	1546 1552	LIGHT (WEIGHT)	Jirel	jeŋɡe	light _/ga	[x]	j e.ŋ + g e	jeŋɡe
676	j a.ŋ - + d̪ i	1319	1546 1549	LIGHT (WEIGHT)	Kagate	jaŋd̪i	light _/di	[x]	j a.ŋ + d̪ i	jaŋd̪i
932	j - a.!Ø/ŋ + ŋ a	1319	1546 1550	LIGHT (WEIGHT)	Lowa	jaŋa	light _:ŋa-suffix	[x]	j a.!Ø/ŋ + ŋ a	jaŋa
1182	j a.ŋ - + p o	1319	1546 107	LIGHT (WEIGHT)	Nubri	jaŋpo	light _:po-suffix	[x]	j a.ŋ + p o	jaŋpo
1433	j e.ŋ - + g a	1319	1546 1552	LIGHT (WEIGHT)	Sherpa	jeŋɡa	light _/ga	[x]	j e.ŋ + g a	jeŋɡa
1676	j a.ŋ - + b o	1319	1546 107	LIGHT (WEIGHT)	Tsum	jaŋbo	light _:bo-suffix	[x]	j a.ŋ + b o	jaŋbo
1938	j a.ŋ - + d̪ i	1319	1546 1549	LIGHT (WEIGHT)	Yolmo	jaŋd̪i	light _/di	[x]	j a.ŋ + d̪ i	jaŋd̪i
2421	j a.ŋ ¹³ + k o ⁵⁵	1319	None	LIGHT (WEIGHT)	Lhasa	j.a.ŋ.¹³.◦.k.o.⁵⁵	None		j a.ŋ ¹³ + k o ⁵⁵	jaŋ¹³ko⁵⁵
2422	j õ - ¹³ + m u ⁵³	1319	None	LIGHT (WEIGHT)	Batang	j.õ.∼.¹³.◦.m.ᴜ.⁵³	None		j õ ¹³ + m u ⁵³	jõ¹³mᴜ⁵³
2423	j a.ŋ + - m o -	1319	None	LIGHT (WEIGHT)	Xiahe	j.a.ŋ._.m.o	None		j a.ŋ + m o	jaŋ mo
2424	j a.ŋ + - m o -	1319	None	LIGHT (WEIGHT)	Alike	j.a.ŋ._.m.o	None		j a.ŋ + m o	jaŋ mo
2425	kʰ e.ŋ	1320	None	LIGHT (WEIGHT)	OldChinese	kʰ.e.ŋ	None		kʰ e.ŋ	*[kʰ]eŋ
2426	j a.ŋ	1319	None	LIGHT (WEIGHT)	OldTibetan	j.a.ŋ	None		j a.ŋ	jaŋ
160	ɲ a + l a	180	1 200	ABOVE	Gyalsumdo	ɲala	above/nya _there/la	[x]	ɲ a + l a	ɲala
419	j i + n e	3	2 24	ABOVE	Jirel	jine	above/ji above/ne	[x]	j i + n e	jine
677	t̪ʰ o + l a	1	4 200	ABOVE	Kagate	t̪ʰola	above/tho _there/la	[x]	t̪ʰ o + l a	t̪ʰola
933	t̪ʰ ø.ʔ - - -	1	4	ABOVE	Lowa	t̪ʰøʔ	above/tho	[x]	t̪ʰ ø.ʔ	t̪ʰøʔ
1183	k a.ŋ	6	5	ABOVE	Nubri	kaŋ	above/kang	[x]	k a.ŋ	kaŋ
1434	j a + j o	4	6 3	ABOVE	Sherpa	jajo	above/ja above/jo	[x]	j a + j o	jajo
1677	j a + !Ø/j u	4	6 3	ABOVE	Tsum	jau	above/ja above/jo	[x]	j a + !Ø/j u	jau
1939	t̪ʰ o + l a	1	4 200	ABOVE	Yolmo	t̪ʰola	above/tho _there/la	[x]	t̪ʰ o + l a	t̪ʰola
2042	s.t e.ŋ	1172	None	ABOVE	OldTibetan	s.t.e.ŋ	None		s.t e.ŋ	steŋ
2043	j ɛ̃ - ¹³ + tɕʰ ɛ - ⁵²	1173	None	ABOVE	Lhasa	j.ɛ̃.∼.¹³.◦.tɕʰ.ɛ.⁵²	None		j ɛ̃ ¹³ + tɕʰ ɛ ⁵²	jɛ̃¹³tɕhɛ⁵²
2044	kʰ o.ŋ ¹³ + l a	1174	None	ABOVE	Lhasa	kʰ.o.ŋ.¹³.◦.l.a	None		kʰ o.ŋ ¹³ + l a	khoŋ¹³la
2045	j a - ¹³ + tɕ ø.ʔ ⁵³	1173	None	ABOVE	Batang	j.a.¹³.◦.tɕ.ø.ʔ.⁵³	None		j a ¹³ + tɕ ø.ʔ ⁵³	ja¹³tɕøʔ⁵³
2046	j a.n + tɕʰ a.r	1173	None	ABOVE	Xiahe	j.a.n._.tɕh.a.r	None		j a.n + tɕʰ a.r	jan tɕhar
2047	d a.ŋ ʔ + s	1172	None	ABOVE	OldChinese	d.a.ŋ.ʔ.+.s	None		d a.ŋ ʔ + s	*daŋʔ-s
162	k a.ɹ + p u	1472	2565 1581	WHITE	Gyalsumdo	kaɹpu	star/white :bu-suffix/pu	[x]	k a.ɹ + p u	kaɹpu
421	k a.ɹ + m u	1472	2565 12	WHITE	Jirel	kaɹmu	star/white :mu-suffix/mu	[x]	k a.ɹ + m u	kaɹmu
679	k a.r + m u	1472	2565 12	WHITE	Kagate	karmu	star/white :mu-suffix/mu	[x]	k a.r + m u	karmu
935	k a.!Ø/ɹ + w o	1472	2565 3624	WHITE	Lowa	kawo	star/white /wo	[x]	k a.!Ø/ɹ + w o	kawo
1185	k a.ɹ + p o	1472	2565 1581	WHITE	Nubri	kaɹpo	star/white :bu-suffix/pu	[x]	k a.ɹ + p o	kaɹpo
1436	k a.r + b u	1472	2565 1581	WHITE	Sherpa	karbu	star/white :bu-suffix/pu	[x]	k a.r + b u	karbu
1679	k a.ɹ + b o	1472	2565 1581	WHITE	Tsum	kaɹbo	star/white :bu-suffix/pu	[x]	k a.ɹ + b o	kaɹbo
1941	k a.ɾ + p u	1472	2565 1581	WHITE	Yolmo	kaɾpu	star/white :bu-suffix/pu	[x]	k a.ɾ + p u	kaɾpu
2816	d.k a.r	1472	None	WHITE	OldTibetan	d.k.a.r.+	None		d.k a.r	dkar-
2817	- k aː - ⁵⁵ + p o ⁵⁵	1472	None	WHITE	Lhasa	k.aː.⁵⁵.◦.p.o.⁵⁵	None		k aː ⁵⁵ + p o ⁵⁵	kaː⁵⁵po⁵⁵
2818	- k ɑ - ⁵⁵ + k a ⁵⁵	1472	None	WHITE	Batang	k.ɑ.⁵⁵.◦.k.a.⁵⁵	None		k ɑ ⁵⁵ + k a ⁵⁵	kɑ⁵⁵ka⁵⁵
2819	- k a - + - r o -	1472	None	WHITE	Xiahe	k.a._.r.o	None		k a + r o	ka ro
2820	- k a - + - r o -	1472	None	WHITE	Alike	k.a._.r.o	None		k a + r o	ka ro
2821	bˤ.r a.k	1473	None	WHITE	OldChinese	bˤ.r.a.k	None	white < clear	bˤ.r a.k	*bˤrak
163	n a.k + p u	1203	229 1581	BLACK	Gyalsumdo	nakpu	black _:bu-suffix/pu	[x]	n a.k + p u	nakpu
422	n a.g + p o	1203	229 1581	BLACK	Jirel	naɡpo	black _:bu-suffix/pu	[x]	n a.g + p o	naɡpo
680	n a.k + p u	1203	229 1581	BLACK	Kagate	nakpu	black _:bu-suffix/pu	[x]	n a.k + p u	nakpu
936	n a.g + p o	1203	229 1581	BLACK	Lowa	naɡpo	black _:bu-suffix/pu	[x]	n a.g + p o	naɡpo
1186	!n̪/n a.k + p o	1203	229 1581	BLACK	Nubri	n̪akpo	black _:bu-suffix/pu	[x]	!n̪/n a.k + p o	n̪akpo
1437	n a.k + p u	1203	229 1581	BLACK	Sherpa	nakpu	black _:bu-suffix/pu	[x]	n a.k + p u	nakpu
1680	n a.k + p o	1203	229 1581	BLACK	Tsum	nakpo	black _:bu-suffix/pu	[x]	n a.k + p o	nakpo
1942	!n̪/n a.k + p u	1203	229 1581	BLACK	Yolmo	n̪akpu	black _:bu-suffix/pu	[x]	!n̪/n a.k + p u	n̪akpu
2097	n a.g	1203	None	BLACK	OldTibetan	n.a.g.◦	None		n a.g	nag-
2098	n a - ¹³ + k - o - ⁵⁵	1203	None	BLACK	Lhasa	n.a.¹³.◦.k.o.⁵⁵	None		n a ¹³ + k o ⁵⁵	na¹³ko⁵⁵
2099	n ɑ - ¹³ + n ɑ.ʔ ⁵³	1203	None	BLACK	Batang	n.ɑ.¹³.◦.n.ɑ.ʔ.⁵³	None		n ɑ ¹³ + n ɑ.ʔ ⁵³	nɑ¹³nɑʔ⁵³
2100	n a.χ + k.w o	1203	46	BLACK	Xiahe	n.a.χ._.k.w.o	None		n a.χ + k.w o	naχ kwo
2101	n o.k + - k - o - -	1203	None	BLACK	Alike	n.o.k._.k.o	None		n o.k + k o	nok ko
2102	ts.r ə	1204	None	BLACK	OldChinese	ts.r.ə	None	!remove!	ts.r ə	*[ts]rə
2103	m̥ˤ ə.k	1205	None	BLACK	OldChinese	m̥ˤ.ə.k	None		m̥ˤ ə.k	*m̥ˤək
164	m a.ɹ + p u	1360	2205 1581	RED	Gyalsumdo	maɹpu	red :bu-suffix/pu	[x]	m a.ɹ + p u	maɹpu
423	m ə.ɹ + m u	1360	2205 3365	RED	Jirel	məɹmu	red _:mu-suffix/mu	[x]	m ə.ɹ + m u	məɹmu
681	m a.r + m u	1360	2205 3365	RED	Kagate	marmu	red _:mu-suffix/mu	[x]	m a.r + m u	marmu
937	m a + !w/m o	1360	2205 3365	RED	Lowa	mawo	red _:mu-suffix/mu	[x]	m a + !w/m o	mawo
1187	m a.ɹ + p o	1360	2205 1581	RED	Nubri	maɹpo	red :bu-suffix/pu	[x]	m a.ɹ + p o	maɹpo
1438	m ə.r + b u	1360	2205 1581	RED	Sherpa	mərbu	red :bu-suffix/pu	[x]	m ə.r + b u	mərbu
1681	m a.ɹ + b o	1360	2205 1581	RED	Tsum	maɹbo	red :bu-suffix/pu	[x]	m a.ɹ + b o	maɹbo
1943	m a.ɹ + m u	1360	2205 966	RED	Yolmo	maɹmu	red :mu-suffix	[x]	m a.ɹ + m u	maɹmu
2538	d.m a.r	1360	None	RED	OldTibetan	d.m.a.r.◦	None		d.m a.r	dmar-
2539	- m aː - ⁵⁵ + p o ⁵⁵	1360	None	RED	Lhasa	m.aː.⁵⁵.◦.p.o.⁵⁵	None		m aː ⁵⁵ + p o ⁵⁵	maː⁵⁵po⁵⁵
2540	- m ɑ - ⁵⁵ + m ɑ ⁵⁵	1360	None	RED	Batang	m.ɑ.⁵⁵.◦.m.ɑ.⁵⁵	None		m ɑ ⁵⁵ + m ɑ ⁵⁵	mɑ⁵⁵mɑ⁵⁵
2541	h.m a + - r o -	1360	None	RED	Xiahe	h.m.a._.r.o	None		h.m a + r o	hma ro
2542	ɣ.m æ + - r o -	1360	None	RED	Alike	ɣ.m.æ._.r.o	None		ɣ.m æ + r o	ɣmæ ro
2543	t + qʰ ɑ̟.k	1361	None	RED	OldChinese	t.+.qʰ.ᴀ.k	None		t + qʰ ɑ̟.k	*[t-qʰ](r)Ak
2544	ɴ + rˤ u.m	1362	None	RED	OldChinese	ɴ.+.rˤ.u.m	None	!remove!	ɴ + rˤ u.m	*N-rˤu[m]
2545	t + kʰ.r e.ŋ	1363	None	RED	OldChinese	t.+.kʰ.r.e.ŋ	None		t + kʰ.r e.ŋ	*t-kʰreŋ
2546	t o	15	None	RED	OldChinese	t.o	None	!remove!	t o	*to
165	tɕ - i.g/k - - -	1354	2024	ONE	Gyalsumdo	tɕiɡ	one	[x]	tɕ i.g/k	tɕiɡ
424	ⁿd o.k - + p əi	16	102 2025	ONE	Jirel	nd̪okpəi	one _/pəi	[x]	ⁿd o.k + p əi	nd̪okpəi
425	tɕ i.k - - - -	1354	2024	ONE	Jirel	tɕik	one	[x]	tɕ i.k	tɕik
682	tɕ - i.Ø/k - - -	1354	2024	ONE	Kagate	tɕi	one	[x]	tɕ i.Ø/k	tɕi
938	tɕ i.k - - - -	1354	2024	ONE	Lowa	tɕik	one	[x]	tɕ i.k	tɕik
1188	tɕ i.k - - - -	1354	2024	ONE	Nubri	tɕik	one	[x]	tɕ i.k	tɕik
1439	tɕ i.k - - - -	1354	2024	ONE	Sherpa	tɕik	one	[x]	tɕ i.k	tɕik
1682	tɕ i.k - - - -	1354	2024	ONE	Tsum	tɕik	one	[x]	tɕ i.k	tɕik
1944	tɕ i - - - -	1354	2024	ONE	Yolmo	tɕi	one	[x]	tɕ i	tɕi
2520	g.tɕ i.g	1354	None	ONE	OldTibetan	g.tɕ.i.g	None		g.tɕ i.g	gtɕig
2521	- tɕ i - ⁵²	1354	None	ONE	Lhasa	tɕ.i.⁵²	None		tɕ i ⁵²	tɕi⁵²
2522	tɕ i.ʔ ⁵³	1354	None	ONE	Batang	tɕ.i.ʔ.⁵³	None		tɕ i.ʔ ⁵³	tɕiʔ⁵³
2523	ɣ.cç ə.k	1354	None	ONE	Alike	ɣ.cç.ə.k	None	!	ɣ.cç ə.k	ɣcçək
2524	h.tɕ ə.χ	1354	None	ONE	Xiahe	h.tɕ.ə.χ	None	!	h.tɕ ə.χ	htɕəχ
2525	ʔ i.t	1355	None	ONE	OldChinese	ʔ.i.t	None		ʔ i.t	*ʔi[t]
166	ɲ i	1452	3448	TWO	Gyalsumdo	ɲi	two	[x]	ɲ i	ɲi
426	ɲ i	1452	3448	TWO	Jirel	ɲi	two	[x]	ɲ i	ɲi
683	ŋ i	1452	3448	TWO	Kagate	ŋi	two	[x]	ŋ i	ŋi
939	ɲ i	1452	3448	TWO	Lowa	ɲi	two	[x]	ɲ i	ɲi
1189	ɲ i	1452	3448	TWO	Nubri	ɲi	two	[x]	ɲ i	ɲi
1440	ɲ i	1452	3448	TWO	Sherpa	ɲi	two	[x]	ɲ i	ɲi
1683	ɲ i	1452	3448	TWO	Tsum	ɲi	two	[x]	ɲ i	ɲi
1945	ɲ i	1452	3448	TWO	Yolmo	ɲi	two	[x]	ɲ i	ɲi
2765	g.ɲ i s	1452	None	TWO	OldTibetan	g.ɲ.i.s	None		g.ɲ i s	gɲis
2766	h.ȵ i	1452	53	TWO	Xiahe	h.ȵ.i	None		h.ȵ i	hȵi
2767	- ȵ iː - ⁵⁵ -	1452	None	TWO	Lhasa	ȵ.iː.⁵⁵	None		ȵ iː ⁵⁵	ȵiː⁵⁵
2768	- ȵ i - ⁵⁵ -	1452	None	TWO	Batang	ȵ.i.⁵⁵	None		ȵ i ⁵⁵	ȵi⁵⁵
2769	ɣ.ȵ i	1452	None	TWO	Alike	ɣ.ȵ.i	None		ɣ.ȵ i	ɣȵi
2770	n i.j + s	1452	None	TWO	OldChinese	n.i.j.+.s	None		n i.j + s	*ni[j]-s
167	s u.m	1433	2800	THREE	Gyalsumdo	sum	three	[x]	s u.m	sum
427	s u.m	1433	2800	THREE	Jirel	sum	three	[x]	s u.m	sum
684	s u.m	1433	2800	THREE	Kagate	sum	three	[x]	s u.m	sum
940	s u.m	1433	2800	THREE	Lowa	sum	three	[x]	s u.m	sum
1190	s u.m	1433	2800	THREE	Nubri	sum	three	[x]	s u.m	sum
1441	s u.m	1433	2800	THREE	Sherpa	sum	three	[x]	s u.m	sum
1684	s u.m	1433	2800	THREE	Tsum	sum	three	[x]	s u.m	sum
1946	s u.m	1433	2800	THREE	Yolmo	sum	three	[x]	s u.m	sum
2715	g.s u.m	1433	None	THREE	OldTibetan	g.s.u.m	None		g.s u.m	gsum
2716	- s - ɑ̃ - ⁵⁵	1433	None	THREE	Batang	s.ɑ̃.∼.⁵⁵	None		s ɑ̃ ⁵⁵	sɑ̃⁵⁵
2717	h.s ə.m	1433	None	THREE	Xiahe	h.s.ə.m	None	!	h.s ə.m	hsəm
2718	s u.m ⁵⁵	1433	None	THREE	Lhasa	s.u.m.⁵⁵	None		s u.m ⁵⁵	sum⁵⁵
2719	ɣ.s ə.m	1433	None	THREE	Alike	ɣ.s.ə.m	None	! ɣs	ɣ.s ə.m	ɣsəm
2720	s.r u.m	1433	None	THREE	OldChinese	s.r.u.m	None		s.r u.m	*s.rum
168	ɕ i	1262	1051	FOUR	Gyalsumdo	ɕi	*four	[x]	ɕ i	ɕi
428	ɕ i	1262	1051	FOUR	Jirel	ɕi	*four	[x]	ɕ i	ɕi
685	ɕ i	1262	1051	FOUR	Kagate	ɕi	*four	[x]	ɕ i	ɕi
941	ɕ i	1262	1051	FOUR	Lowa	ɕi	*four	[x]	ɕ i	ɕi
1191	ɕ i	1262	1051	FOUR	Nubri	ɕi	*four	[x]	ɕ i	ɕi
1442	ɕ i	1262	1051	FOUR	Sherpa	ɕi	*four	[x]	ɕ i	ɕi
1685	ʑ i	1262	1051	FOUR	Tsum	ʑi	*four	[x]	ʑ i	ʑi
1947	ʑ i	1262	1051	FOUR	Yolmo	ʑi	*four	[x]	ʑ i	ʑi
2276	b.ʑ i	1262	None	FOUR	OldTibetan	b.ʑ.i	None		b.ʑ i	bʑi
2277	- - - - - - ɕ i ¹³	1262	None	FOUR	Lhasa	ɕ.i.¹³	None		ɕ i ¹³	ɕi¹³
2278	w.ʑ ə	1262	None	FOUR	Alike	w.ʑ.ə	None	!	w.ʑ ə	wʑə
2279	- - - - - - ɣ ɪ ⁵³	1262	None	FOUR	Batang	ɣ.ɪ.⁵³	None		ɣ ɪ ⁵³	ɣɪ⁵³
2280	- - - - - - ʑ ə -	1262	None	FOUR	Xiahe	ʑ.ə	None		ʑ ə	ʑə
2281	s.l i.j + - s - -	1262	None	FOUR	OldChinese	s.l.i.j.+.s	None		s.l i.j + s	*s.li[j]-s
169	ŋ a	1256	1009	FIVE	Gyalsumdo	ŋa	five	[x]	ŋ a	ŋa
429	ŋ a	1256	1009	FIVE	Jirel	ŋa	five	[x]	ŋ a	ŋa
686	ŋ a	1256	1009	FIVE	Kagate	ŋa	five	[x]	ŋ a	ŋa
942	ŋ a	1256	1009	FIVE	Lowa	ŋa	five	[x]	ŋ a	ŋa
1192	ŋ a	1256	1009	FIVE	Nubri	ŋa	five	[x]	ŋ a	ŋa
1443	ŋ a	1256	1009	FIVE	Sherpa	ŋa	five	[x]	ŋ a	ŋa
1686	ŋ a	1256	1009	FIVE	Tsum	ŋa	five	[x]	ŋ a	ŋa
1948	ŋ a	1256	1009	FIVE	Yolmo	ŋa	five	[x]	ŋ a	ŋa
2258	l.ŋ a	1256	None	FIVE	OldTibetan	l.ŋ.a	None		l.ŋ a	lŋa
2259	- - - ŋ a - ⁵⁵	1256	None	FIVE	Lhasa	ŋ.a.⁵⁵	None		ŋ a ⁵⁵	ŋa⁵⁵
2260	- - - ŋ a - ⁵³	1256	None	FIVE	Batang	ŋ.a.⁵³	None		ŋ a ⁵³	ŋa⁵³
2261	h.ŋ a	1256	None	FIVE	Xiahe	h.ŋ.a	None		h.ŋ a	hŋa
2262	r.ŋ æ	1256	None	FIVE	Alike	r.ŋ.æ	None	!	r.ŋ æ	rŋæ
2263	ç/k + - ŋˤ a ʔ -	1256	None	FIVE	OldChinese	C/.+.ŋˤ.a.ʔ	None		ç/k + ŋˤ a ʔ	*C.ŋˤaʔ
170	t u.k	1388	2435	SIX	Gyalsumdo	tuk	six	[x]	t u.k	tuk
171	tʰ u.k	1388	2435	SIX	Gyalsumdo	tʰuk	six	[x]	tʰ u.k	tʰuk
430	tʰ o.k	1388	2435	SIX	Jirel	tʰok	six	[x]	tʰ o.k	tʰok
687	t u.k	1388	2435	SIX	Kagate	tuk	six	[x]	t u.k	tuk
943	t u.k	1388	2435	SIX	Lowa	tuk	six	[x]	t u.k	tuk
944	tʰ.ɹ u.k	1388	2435	SIX	Lowa	tʰɹuk	six	[x]	tʰ.ɹ u.k	tʰɹuk
1193	t u.k	1388	2435	SIX	Nubri	tuk	six	[x]	t u.k	tuk
1444	tʰ u.k	1388	2435	SIX	Sherpa	tʰuk	six	[x]	tʰ u.k	tʰuk
1687	t.ɹ u	1388	2435	SIX	Tsum	tɹu	six	[x]	t.ɹ u	tɹu
1949	t u	1388	2435	SIX	Yolmo	tu	six	[x]	t u	tu
2605	d.r u.g	1388	None	SIX	OldTibetan	d.r.u.g	None		d.r u.g	drug
2606	ʈʂʰ - u - ¹³²	1388	None	SIX	Lhasa	tʂh.u.¹³²	None		ʈʂʰ u ¹³²	tʂhu¹³²
2607	ʈʂ u.ʔ ²³¹	1388	None	SIX	Batang	tʂ.u.ʔ.²³¹	None		ʈʂ u.ʔ ²³¹	tʂuʔ²³¹
2608	ʈʂ u.k	1388	None	SIX	Alike	tʂ.u.k	None		ʈʂ u.k	tʂuk
2609	ʈʂ ə.χ	1388	None	SIX	Xiahe	tʂ.ə.χ	None		ʈʂ ə.χ	tʂəχ
2610	k.r u.k	1388	None	SIX	OldChinese	k.r.u.k	None		k.r u.k	*k.ruk
172	t̪ y.n	1384	2400	SEVEN	Gyalsumdo	t̪yn	seven	[x]	t̪ y.n	t̪yn
431	ⁿd ui.n	1384	2400	SEVEN	Jirel	nd̪uin	seven	[x]	ⁿd ui.n	nd̪uin
688	t̪ i.n	1384	2400	SEVEN	Kagate	t̪in	seven	[x]	t̪ i.n	t̪in
945	t̪ y.n	1384	2400	SEVEN	Lowa	t̪yn	seven	[x]	t̪ y.n	t̪yn
1194	t̪ y.n̪	1384	2400	SEVEN	Nubri	t̪yn̪	seven	[x]	t̪ y.n̪	t̪yn̪
1445	d̪ i.n	1384	2400	SEVEN	Sherpa	d̪in	seven	[x]	d̪ i.n	d̪in
1688	t̪ u.n	1384	2400	SEVEN	Tsum	t̪un	seven	[x]	t̪ u.n	t̪un
1950	t̪ i.n	1384	2400	SEVEN	Yolmo	t̪in	seven	[x]	t̪ i.n	t̪in
2593	b.d u.n	1384	None	SEVEN	OldTibetan	b.d.u.n	None		b.d u.n	bdun
2594	- t ỹ - ¹³	1384	None	SEVEN	Lhasa	t.ỹ.∼.¹³	None	! ∼	t ỹ ¹³	tỹ¹³
